Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"03/01/2017","74 ST MAGDALEN TERRACE, STELLA GARDENS, IRISHTOWN DUBLIN 4","Dublin 4","Dublin","€452,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/01/2017","83 UPPER TREES RD, MOUNT MERRION, DUBLIN","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","105 ST WERBURGHS, MALAHIDE ROAD, SWORDS","","Dublin","€252,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","117 BALALLY DR, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","128B MERRION RD, BALLSBRIDGE, DUBLIN 4","","Dublin","€1,150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","129 THE LINKS, ELMPARK, MERRION RD DUBLIN 4","Dublin 4","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","130 THE LINKS, ELMPARK, MERRION RD DUBLIN 4","Dublin 4","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","16 YORK COURT, YORK RD, DUNLAOIGHAIRE","","Dublin","€222,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","18 GAZELLE LANE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","184 LARAGHCON, LUCAN, DUBLIN","","Dublin","€735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","2 KILCLARE AVENUE, JOBSTOWN, TALLAGHT","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","23 OAKLANDS DR, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€915,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","26 LONGSTOWN PARK, PORTRANE, DUBLIN","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","29 Dodderbrook Park, Oldcourt Road, Ballycullen","","Dublin","€405,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/01/2017","31 Ballygossan Park, Golf Links Road, Skerries","","Dublin","€286,343.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/01/2017","31 CHERRY ORCHARD GREEN, CHERRY ORCHARD, BALLYFERMOT DUBLIN 10","Dublin 10","Dublin","€161,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","32 FOXBOROUGH DOWNES, LUCAN, DUBLIN","","Dublin","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","4 LORCAN DR, SANTRY, DUBLIN 9","Dublin 9","Dublin","€337,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","4 OTTERBROOK, WILLBROOK RD, RATHFARNHAM DUBLIN 14","Dublin 14","Dublin","€357,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","46 GLEDSWOOD PARK, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","€612,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","67 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1","Dublin 1","Dublin","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","70 PREMIER SQ, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€199,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","73 TAYLEURS POINT, RUSH, DUBLIN","","Dublin","€256,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","82 FFORSTER LAWNS LUCAN, DUBLIN","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","9 WADELAI RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","92 SHANDON PARK, PHIBSBOROUGH, DUBLIN","Dublin 7","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","APT 1, 23 LOWER LEESON ST, DUBLIN 2","Dublin 2","Dublin","€2,150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","APT 2, 1 LOWER HATCH ST, DUBLIN 2","Dublin 2","Dublin","€1,200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","HERBERT LANE MEWS, HERBERT LANE, REAR 66 LOWER BAGGOT ST DUBLIN 2","Dublin 2","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2017","NO. 13 BELLTREE AVENUE, CLONGRIFFIN, DUBLIN 13","","Dublin","€290,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2017","11 STOCKINGWELL ROW, STOCKING AVE, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","12 LIBERTY COURT, LR CLANBRASSIL ST, DUBLIN 8","Dublin 8","Dublin","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","12 LISSADEL GROVE, MALAHIDE, DUBLIN","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","12 MOUNT EAGLE DR, LEOPARDSTOWN HEIGHTS, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","123 KILLALA  ROAD, CABRA, DUBLIN 7","Dublin 7","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","129 CHERRY AVE, RIVERVALLEY, SWORDS","","Dublin","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","13 ALLENDALE ELMS, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","13 THE RISE, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","18 Tullyhall Close, Lucan","","Dublin","€262,114.54","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2017","2 SYCAMORE HOUSE, EATON WOOD SQ, SHANKILL","Dublin 18","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","2 THE CRESCENT, GRIFFITH DOWNS, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","28 MAXWELL ST, THE COOMBE, DUBLIN 8","Dublin 8","Dublin","€184,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","3 Dodderbrook Park, OLDCOURT ROAD, BALLYCULLEN","Dublin 24","Dublin","€307,885.46","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"05/01/2017","3 USHER PARK, KNOCKSEDAN DEMENSE, SWORDS","","Dublin","€436,123.35","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2017","30 Abbot's Grove, Knocklyon, Dublin 16","Dublin 16","Dublin","€394,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2017","30DEANSTOWN PARK, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","348 SOUTH CIRCULAR ROAD, DUBLIN 8","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","35 FORBES QUAY, SIR GEORGE ROGERSONS QUAY, GRAND CANAL SQ","Dublin 2","Dublin","€453,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","369 The Oak, Trimbleston, Goatstown Road","Dublin 14","Dublin","€352,423.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2017","49 THE PARKLANDS, CASTLESIDE DR, DUBLIN 14","Dublin 14","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","50 DOLLYMOUNT AVENUE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","64A SOUTH HILL, DARTRY, DUBLIN 6","Dublin 6","Dublin","€1,050,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","65 WILFORD COURT, CORKE ABBEY AVE, BRAY","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","8 Dodderbrook Park, Ballycullen","Dublin 24","Dublin","€285,859.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"05/01/2017","81 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","€466,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","89 GLEANN NA RI, VALLEY AVE, CABINTEELY DUBLIN 18","Dublin 18","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","9 KNOCKLYON CLOSE, KNOCKLYON WOODS, DUBLIN 16","Dublin 16","Dublin","€456,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","APT 1, BLK 6 CLARION QUAY APTS, EXCISE WALK DUBLIN 1","Dublin 1","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","APT 6 BELLGREE HALL, OFF BELLGREE RISE, TYRRELSTOWN DUBLIN 15","Dublin 15","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","APT 8, KELSTON HALL, LEOPARDSTOWN RD DUBLIN 18","Dublin 18","Dublin","€392,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","No. 5, St Davids Court, Artane","Dublin 5","Dublin","€444,933.92","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/01/2017","RENRAW, 39 WARNERS LANE, DUBLIN 6","Dublin 6","Dublin","€990,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2017","THE LODGE, MOUNT PROSPECT AVENUE, CLONTARF","","Dublin","€940,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","1 GULLISTAN TERRACE, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€905,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","1 UPPER MAIN ST, RUSH, MAIN ST","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","104 BELLGREE BLVD, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","€214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","10A MOATFIELD RD, COOLOCK, DUBLIN 5","Dublin 5","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","11 LISSADEL WOOD, MALAHIDE, DUBLIN","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","117 KNOCKMAREE, ST LAWRENCE RD, CHAPELIZOD DUBLIN 20","Dublin 20","Dublin","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","118 PORTERSFIELD, CLONSILLA RD, DUBLIN 15","Dublin 15","Dublin","€292,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","12 KILAKEE CLOSE, GREEN HILLS RD, DUBLIN 12","Dublin 12","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","120 MERRION RD, DUBLIN 4, DUBLIN","Dublin 4","Dublin","€2,325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","121 DUNMORE LAWN, BALLYMOUNT, DUBLIN 24","Dublin 24","Dublin","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","13 BAYVIEW AVE, NORTH STRAND, DUBLIN 3","Dublin 3","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","140 CARRIGMORE CRESCENT, CITYWEST WEST, SAGGART","Dublin 24","Dublin","€163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","15 SILVER PINES, BREWERY RD, STILLORGAN","","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","19A WHEATFIELD CRESENT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","20 waterside lawn, swords road, malahide","","Dublin","€300,235.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"06/01/2017","22 BERTRAM COURT, CHRISTCHURCH, DUBLIN 8","Dublin 15","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","23 Dodderbrook Park, Oldcourt Road, Ballycullen","","Dublin","€351,940.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"06/01/2017","28 CLUNY GROVE, KILLINEY, CO DUBLIN","","Dublin","€283,332.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","28 MARETIMO GARDENS EAST, BLACKROCK, DUBLIN","","Dublin","€870,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","29 AUBURN ST, BROADSTONE, PHIBSBORO","Dublin 7","Dublin","€346,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","29 GLENGARRIFFE PARADE, NORTH CIRCULAR RD, DUBLIN 7","Dublin 7","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","305C THE CRESCENT, BELGARD HEIGHTS, DUBLIN 24","Dublin 24","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","32 OAKLANDS TERRACE, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€647,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","32 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","34 CLANAWLEY RD, KILLESTER, DUBLIN 5","Dublin 5","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","36 CASTLELAWNS, SANDYFORD DUBLIN 18, DUBLIN","Dublin 18","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","47 CALEDON RD, EAST WALL, DUBLIN 3","Dublin 3","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","5 TREES RD, MOUNT MERRION, DUBLIN","","Dublin","€930,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","50 diswellstown way, castleknock, dublin 15","Dublin 15","Dublin","€405,286.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"06/01/2017","56 CRUMLIN RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€357,692.50","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","59 SUTTON PARK, SUTTON, DUBLIN 13","Dublin 13","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","6 Elder Heath Meadow, Kiltipper, Tallaght","Dublin 24","Dublin","€251,102.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2017","63 LEVMOSS AVENUE, LEVMOSS PARK, THE GALLOPS","Dublin 18","Dublin","€405,286.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2017","69 PECKS LANE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","74 ELMCASTLE PARK, KILNAMANAGH, DUBLIN 24","Dublin 24","Dublin","€190,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","8 CASTLEFIELD ORCHARD, CASTELFIELD MANOR, DUBLIN 16","Dublin 16","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","91 FITZROY AVE, DRUMCONDRA, DUBLIN 3","Dublin 3","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","97 SHANTALLA RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","APT 37, ST PATRICKS COURT, CLANBRASSIL ST DUBLIN 8","Dublin 8","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","APT.1 - THE BAKERY, UNIT 11 TRADE CENTRE, GEORGES HILL BALBRIGGAN","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2017","EBENEZER, SORRENTO RD, DALKEY","","Dublin","€655,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","1 Brock Hall, Brock'sLane, Dun Laoghaire","","Dublin","€123,348.02","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"09/01/2017","15 SEAMOUNT HEIGHTS, MALAHIDE, DUBLIN","","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","16 ROSMEEN PARK, DUN LAOGHAIRE, DUBLIN","","Dublin","€850,569.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","17 BUNRATTY AVE, COOLOCK, DUBLIN 17","Dublin 17","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","1a Brock Hall, Brock Lane, Dun Laoghaire","","Dublin","€123,348.02","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"09/01/2017","2 ORBY DR, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","28 WESTON DR, WESTON PARK, LUCAN","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","366 CASHEL RD, KIMMAGE, DUBLIN 12","Dublin 12","Dublin","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","4 KINGSTON HALL, HAROLDS RD, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","4 PARK AVE, STREAMSTOWN LANE, MALAHIDE","","Dublin","€900,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"09/01/2017","49 PROSPECT AVE, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","53 THE CLAYTON, GASWORKS, BARROW STREET","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","53 THE PARK, HOLLYSTOWN, DUBLIN 15","Dublin 15","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","6 GEORGES PLACE, DUN LAOGHAIRE, DUBLIN","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","61 MAPLEWOOD PARK, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€188,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","7 CASTLEKNOCK BROOK, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","7 HANSTED WAY, FINNSTOWN, LUCAN","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","71 BEAUMONT RD, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","79 COLLINS AVE, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","82 PORTMARNOCK DRIVE, PORTMARNOCK, CO DUBLIN","Dublin 13","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","9 OLNEY CRESCENT, TERENURE, DUBLIN 6W","","Dublin","€680,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","99 FERNLEIGH DR, RIVERWOOD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","APT 8, ROEBUCK LAWN, CLONSKEAGH DUBLIN 14","Dublin 14","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","CRANMER LODGE, 26A CRANMER LANE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","HILLSIDE, WESTMINSTER RD, DUBLIN 18","Dublin 18","Dublin","€1,800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2017","SPICERS MILL, BALBRIGGAN, DUBLIN","","Dublin","€6,105,726.80","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","1 BARNACOILLE PARK, DALKEY, DUBLIN","","Dublin","€1,325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","11ECHLIN COURT, RUSH, DUBLIN","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","12 PARK VILLAS, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€545,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","137 KEEPER RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","13A OLDCOURT RD, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","€248,050.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","17 BROOK VALE, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€680,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","17 SERPENTINE AVE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","17 SERPENTINE AVE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","19 CAMERON SQUARE, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","2 PEAMOUNT ROAD, NEWCASTLE, CO DUBLIN","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","23 BALLYGALL CRESENT, FINGLAS EAST, DUBLIN 11","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","25 LANESBOROUGH VIEW, CHARLESTOWN, FINGLAS DUBLIN 11","Dublin 11","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","25 SEAFIELD RD, THE GABLES, DUBLIN 3","Dublin 3","Dublin","€1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","25 THE VIEW, ROBSWALL, MALAHIDE","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","266 SUNDRIVE RD, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","266 WYCKHAM POINT, DUNDRUM, DUBLIN 14","Dublin 16","Dublin","€341,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2017","27 Belarmine Grove, Belarmine Woods, Stepaside","","Dublin","€419,525.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
