Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"12/03/2012","22  Rosemount, Glandore Road, Dublin 9","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","23 Oldtown Park, Santry","Dublin 9","Dublin","€187,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","29 Estuary Court, Seatown Road, Swords","","Dublin","€30,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","5 GREENMOUNT ROAD, TERENURE, DUBLIN 6W","","Dublin","€755,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","68 Lindsay Road, Glasnevin","Dublin 9","Dublin","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","69 harcourt green, charlemont street, dublin 2","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","82 Ferndale Avenue, Finglas East, Dublin 11","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","83 Silchester Park, Glenageary","","Dublin","€579,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2012","84a  Millbrook Avenue, Kilbarrack","","Dublin","€192,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/03/2012","94 St David's, Artane","","Dublin","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","132 clonkeen road, blackrock","","Dublin","€318,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","18 Kildronan ave, Finglas, Co Dublin","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","2 Eden Park Road, Goatstown","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","22 Sandyford Hall Rise, Sandyford","","Dublin","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","23 Ashfield Way, Balbriggan","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","33 Darley Street, Harolds Cross, Dublin 6","Dublin 6","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","4 Beechwood Park, Ranelagh","Dublin 6","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","44 Oakdale Road, Ballycullen, Dublin 24","","Dublin","€247,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2012","7 Asgard Apartments, Balscadden Road, Howth","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","110 Longwood Park, Rathfarnham","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","12 St Kevins Terrace, New Bride Street, Dublin 8","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","147 Iveragh, Whitehall, Dublin 7","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","14A Denville Court, Killiney","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","16 Riversdale Grove, Palmerstown","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","21 Avoca Road, Blackrock","","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","27  Shanliss Walk, Santry","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","3 Mill Road, Saggart","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","3 Millmount Place, off Millmount Avenue, Drumcondra","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","35 HEATHFIELD WAY, CAPPAGH","Dublin 11","Dublin","€140,925.11","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2012","46 Hazelbury Park, Clonee","","Dublin","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","50 Broadfield Drive, Broadfield Manor, Rathcoole","","Dublin","€251,101.32","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2012","7 Old Church Grove, Clondalkin","","Dublin","€59,125.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","75 Collins Avenue East, Killester","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","76 Heathfield Terrace, Finglas","","Dublin","€134,950.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2012","76 St Eithne Road, Cabra Dublin 7","","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","Apartment 1, 95-97 Francis Street","Dublin 8","Dublin","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","Apt. 23 The Alders, Monkstown Valley, Monkstown","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","Apt. 301  Argyle, Custom House Harbour, IFSC","Dublin 1","Dublin","€221,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","Galtee Lodge, 3 Asgard Road, Howth","","Dublin","€535,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2012","Rockfield, Mornington Grove, Artane","Dublin 5","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","1 Cloister Avenue, Blackrock","","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","1 Swiftbrook Drive, Tallaght","Dublin 24","Dublin","€29,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","105 Grand Canal Residences, Grand Canal Sq, Hanover Quay","Dublin 2","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","107 Castlepark, Tallaght","Dublin 24","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","11 Ferncarrig Avenue, Sandyford, Dublin 13","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","11 Quarry Road, Cabra Dublin 7","","Dublin","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","13a Wellington Lane, Ballsbridge","Dublin 4","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","14 Ashville Close, Lucan, Co Dublin","","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","14 Grange Park Walk, Raheny, Dublin 5","Dublin 5","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","14 HEATHFIELD AVENUE, CAPPAGH ROAD, FINGLAS","","Dublin","€139,162.99","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"15/03/2012","155 Rafters Road, Drimnagh, Dublin 12","Dublin 12","Dublin","€84,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","16 Larkfield Place, Lucan","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","18 Corduff Cottages, Blanchardstown","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","19 Glenlyon Crescent, Knocklyon","","Dublin","€349,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","2 The Brambles, Kilgobbin Road, Sandyford","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","22  Avondale Avenue, Phibsboro","","Dublin","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","27A Slademore Avenue, Ard Na Greine, Dublin","","Dublin","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","29 Arnold Park, Killiney","","Dublin","€350,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","32 Adamstown Park, Adamstown Square, Adamstown","","Dublin","€189,427.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"15/03/2012","40 Ave Maria Road, Maryland","Dublin 8","Dublin","€92,335.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","40 Curzon Street, South Circular Road, Dublin 8","Dublin 8","Dublin","€302,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","42 Dunmore Park, Kingswood","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","49  Seamount, Stillorgan Road, Mount Merrion","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","49 The Steeples, Chapelizod, Dublin 5","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","51 Bunting Road, Walkinstown","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","56 Montpelier Hill, Arbour Hill","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","67 Leix Road, Cabra, Dublin 7","Dublin 7","Dublin","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","69 cherry park, swords","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","7 Brackenstown Village, Swords, Co. Dublin","","Dublin","€224,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","8 Measc Drive, Artane","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","805 Ratoath Road, Finglas, Dublin 11","","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","9 Thornleigh Place, Applewood, Swords","","Dublin","€287,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","Apt 18  Tailors Court, Bride Street, Dublin 8","","Dublin","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2012","No. 2 Brighton View, Harrison Row, Rathgar","Dublin 6","Dublin","€770,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","1 St Davids Wood, Malahide Road, Artane","Dublin 5","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","10 Upper Churchtown Road, Churchtown","","Dublin","€760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","112 Malahide Road, Clontarf, Dubiln 3","","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","123 Mulvey Park, Dundrum","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","160 Mulvey Park, Dundrum","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","169 Ballinclea Heights, Killiney, Co. Dublin","","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","17 Kepper Road, Crumlin, Dublin 12","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","2  Parkview, Brackenstown Road, Swords","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","20 Brookwood Avenue, Artane, Dublin 5","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","23 The Drive, Woodbrook Glen, Bray","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","232 Sundrive Road, Crumlin","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","236/238, Templeogue Road, Templeogue","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","266 collins ave, whitehall","Dublin 9","Dublin","€291,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","27 Ballyowen Avenue, Lucan, Co.Dublin","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","31 Glenbourne Road, Leopardstown Road, Leopardstown","","Dublin","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","34 Templemore Avenue, Rathgar","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","343, Blackhorse Avenue","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","36 Esker Lawns, Lucan","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","4 Sheepmoor Way, Blanchardstown","","Dublin","€46,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","41 Earlsfort Lane, Lucan, Co. Dublin","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","41 Heathfield Park, Heathfield, Cappagh","","Dublin","€158,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/03/2012","48 Dollymount Avenue, Clontarf, Dublin 3","Dublin 3","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","5 Rutland Cottages, Summerhill","","Dublin","€62,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","50 St. Mary's Drive, Walkinstown","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","52 Adamstown Park, Adanstown Square, Adamstown","","Dublin","€176,211.45","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/03/2012","52 Esker Lodge, Lucan","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","54 Adamstown Park, Adamstown Square, Adamstown","","Dublin","€182,819.38","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/03/2012","56 Woodford Lawn, Clondalkin","","Dublin","€106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","57 York Road, Rathmines","Dublin 6","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","59  The Belfry, Enniskerry Road, Stepaside","","Dublin","€192,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","6 The Lawn, Woodpark, Ballinteer","Dublin 16","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","69 Castlepark, Clondalkin","","Dublin","€115,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","74 Drimnagh Road, Walkinstown","Dublin 12","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","79 Seaview Park, Portrane, County Dublin","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","89 Sandymount Avenue, Sandymount, Dublin","Dublin 7","Dublin","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","Apartment 150, The Island, Chapelizod","Dublin 20","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","Apartment 303, Block 2C  The Edges, Beacon South Quarter  Sandyford","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","Apartment No.1, Adelphi House, Upper George's Street","","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","Grasia, 77A Orwell Road, Rathgar","Dublin 6w","Dublin","€1,050,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"16/03/2012","KNOCKSEDAN COTTAGE, NAUL ROAD, SWORDS","","Dublin","€96,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2012","No 1 Peyton Close, Stoney Road, Rathcoole","","Dublin","€274,890.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"20/03/2012","1 WESTMINSTER GROVE, OLD BRAY ROAD, FOXROCK","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","11 THE PIGEON HOUSE, THE GASWORKS BARROW ST, DUBLIN 14","Dublin 14","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","120 Walkinstown Avenue, Walkinstown","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","15a Ardlea Road, Artane, Dublin 5","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","163 Whitethorn Park, Palmerstown","Dublin 12","Dublin","€92,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","2 Ribh Avenue, Artane","","Dublin","€89,375.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","20 Grangebrook Avenue, Rathfarnham, Dublin 16","Dublin 16","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","22 Moeran Road, Walkinstown, Dublin 12","Dublin 12","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","3 KILMORE DRIVE, ARTANE","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","36 Abbeywood Avenue, Lucan, Co Dublin","","Dublin","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","38A Ennel Drive, Artane","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","4 Woodford, Brewery Road, Stillorgan","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","40 Green Road, Blackrock, Co Dublin","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","6 Clarinda Close, Clarinda park East, Dun Laoghaire","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","77 Connaught Street, Phibsborough, Dublin 7","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","87 Grange Park Crescent, Raheny","","Dublin","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2012","94, Lower Baggot Street, Dublin","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","101 Finglas Road, Finglas","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","137 MERRION VILLAGE, MERRION ROAD","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","200 Philipsburgh Avenue, Marino","Dublin 3","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","22 Cois Cualann, Ballybrack","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","23 Charleston Way, St Margarets Road, Finglas Dublin 11","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","30 Station Road, Raheny","Dublin 5","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","31 Greendale Avenue, Raheny, Dublin 5","Dublin 6","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","39 Bunting Road, Walkinstown","Dublin 12","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","3a melbourne gardens, bawn road, rush","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","44 Castle Riada Avenue, Lucan","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","6 Clonturk Avenue, Drumcondra, Dublin 9","","Dublin","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","77 Red Arches Avenue, Baldoyle, Dublin 13","","Dublin","€150,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/03/2012","77C Orwell Road, Rathgar","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2012","Apartment 95, Seamount, Stillorgan Road  Mount Merrion","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","1 Tullyhall Mews, Lucan, County Dublin","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","110 Collins Avenue East, Killester","","Dublin","€134,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","15 Robert St, Drumcondra","","Dublin","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","15 walkinstown parade, dublin 12","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","2 mountainview cottages, ranelagh, dublin","Dublin 6","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","32 Maryfield Crescent, Artane, Dublin 5","Dublin 5","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","37 Clanhugh Road, Donnycarney","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","5 Alexandra Terrace, Bloomfield Avenue, South Circular Road","Dublin 8","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","56 Moreen Avenue, Sandyford, Dublin 16","","Dublin","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","60 Martello Court, Portmarnock, Co Dublin","","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","66 Brooklawn, Strandville Avenue, Clontarf","Dublin 3","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","82 Fosterbrook, Stillorgan Road","","Dublin","€200,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/03/2012","9 Kilmahuddrick Walk, Clondalkin","Dublin 22","Dublin","€84,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","1 Castleland Park Avenue, Balbriggan","","Dublin","€176,211.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/03/2012","10 Cherry Orchard Parade, Ballyfermot","Dublin 10","Dublin","€62,830.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","10 Marley View, Ballinteer","Dublin 16","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","11 Green Road, Blackrock","","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","11 Spire View, Phibsborough, Dublin 7","","Dublin","€179,025.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","111 Kickham Road, Inchicore","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","136 Lucan Road, Chapelizod","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","14 Courtney House, Appian Way, Dublin 6","Dublin 6","Dublin","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","14 Emerald Street, off Seville Place, Dublin 1","","Dublin","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","16 Acorn House, Seven Oaks, Rathmines","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","17-20 Redmond's Hill, Aungier Street","","Dublin","€76,001.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","23 Charnwood Gardens, Clonsilla","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","24 Ulverton Road, Dalkey","","Dublin","€825,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","24 Watermeadow Park, Old Bawn, Tallaght  Dublin 24","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","25 Oaklands Crescent, Rathgar, Dublin 6","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","26 Ratra Park, Navan Road, Dublin 7","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","268 Le Fanu Road, Ballyfermot, Dublin 10","","Dublin","€62,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","301, glenview lawns, tallaght","","Dublin","€167,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","31 Turnberry, Baldoyle","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","34 MOUNT PROSPECT GROVE, CLONTARF","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","4 Marlborough Road, Donnybrook","","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","40 The Village, Porterstown","","Dublin","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","42 Adamstown Park, Adamstown","","Dublin","€215,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"23/03/2012","43 Gulistan Cottages, Rathmines","Dublin 6","Dublin","€72,825.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","47 Marewood Crescent, Poppintree","Dublin 11","Dublin","€83,690.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","5 Carlisle Terrace, Church Road, Malahide","","Dublin","€1,140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","5 The Corn Exchange, Burgh Quay, Dublin 2","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","53 Furry Park Road, Killester","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","53 Lambourn Avenue, Clonsilla, Dublin 15","Dublin 15","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","54 Ennafort Road, Raheny","","Dublin","€272,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","6 Knocksinna Park, Foxrock","","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","69  Riverside Park, Clonshaugh","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","7 Elmfield Vale, Clarehall, Dublin 13","Dublin 13","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","7 Sorrel Drive, Clonsilla","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","70 Rosemount Avenue, Artane","Dublin 5","Dublin","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","71 ST . IGNATIUS ROAD, DRUMCONDRA","","Dublin","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","74 Shandon PArk, Phibsboro, Dublin 7","Dublin 7","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","77  Lakelands Close, Stillorgan, County Dublin","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","77 Saint Helen's Road, Booterstown, County Dublin","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2012","83  Rathfarnham Wood, Rathfarnham","","Dublin","€555,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","12 Edward Square, Bloomfield Avenue, Donnybrook","Dublin 4","Dublin","€1,081,057.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/03/2012","13 The Avenue, Melrose Park, Kinsealy","","Dublin","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","17  Oaklands Drive, Sandymound, Dublin 4","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","19 Arkendale Wood, Glenageary","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2012","26 Thomas Moore Road, Walkinstown","","Dublin","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
