Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"04/01/2019","7 RIVERSDALE RD, CLONDALKIN DUBLIN 22, DUBLIN","Dublin 22","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2019","74 FITZWILLIAM POINT, FITZWILLIAM QUAY, RINGSEND DUBLIN 4","Dublin 4","Dublin","€351,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2019","85 GRATTAN LODGE, THE HOLE IN THE WALL RD, DONAGHMEDE DUBLIN 13","Dublin 13","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2019","9 ANNADALE AVE, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/01/2019","EDENDALE, CLOUGHRAN, CO DUBLIN","","Dublin","€400,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2019","2 CARRIGMORE OAK, CITYWEST, SAGGART","Dublin 24","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","10 THE CASINO, DUBLIN RD, MALAHIDE","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","103 MARLAY VIEW, BALLINTEER AVE, DUBLIN 16","Dublin 16","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","12 HERBERT COTTAGES, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€463,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","13 DUN SAITHNE VIEW, FLEMINGTON LANE, BALBRIGGAN","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","146 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15","Dublin 7","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","15 CEOL NA MARA, RUSH, DUBLIN","","Dublin","€196,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","173 CORRIB RD, TERENURE, DUBLIN 6W","","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","18  Beechwood Heath, Beechwood, Hansfioeld","","Dublin","€321,585.00","No","Yes","New Dwelling house /Apartment",""
"07/01/2019","23 Beechwood Heath, Beechwood, Hansfield","Dublin 15","Dublin","€317,181.00","No","Yes","New Dwelling house /Apartment",""
"07/01/2019","23 THE KILNS, STATION RD, PORTMARNOCK","Dublin 13","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","38 Larkfield Heath, Clayfarm, Leopardstown","","Dublin","€515,418.00","No","Yes","New Dwelling house /Apartment",""
"07/01/2019","4 Dodderbrook Glade, Dodderbrook, Old Court Road","","Dublin","€405,286.34","No","Yes","New Dwelling house /Apartment",""
"07/01/2019","40 GERALDSTOWN WOODS, SANTRY, DUBLIN 9","Dublin 9","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","43 ELDERWOOD ROAD, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","45 ELY VIEW, OLD COURT, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€332,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","55 DRUMFIN ROAD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","56 DEERHAVEN AVE, CLONEE, DUBLIN 15","Dublin 15","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","57 DEAN SWIFT RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","7 MOUNT ROCHFORD AVE, FLEMINGTON LANE, BALBRIGGAN","","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","88 FOXFIELD RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","€577,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","9 EDEN PARK RD, GOATSTOWN, DUBLIN 14","Dublin 14","Dublin","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","GLENROSS, KELLYSTOWN ROAD, SANDYFORD","","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2019","LISHEEN, DUNDRUM RD, DUNDRUM DUBLIN 14","Dublin 14","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","11 HOLYWELL HEIGHTS, SWORDS, DUBLIN","","Dublin","€264,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","13 CHANDLERS GUILD, JAMESS ST, DUBLIN 8","Dublin 8","Dublin","€202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","13 HOMELAWN AVE, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","14 Dodderbrook Walk, Dodderbrook  Oldcourt road, Ballycullen","","Dublin","€350,220.00","No","Yes","New Dwelling house /Apartment",""
"08/01/2019","17 BELFRY DR, CITYWEST DUBLIN 24, DUBLIN","Dublin 24","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","174 TRIMBLESTON, GOATSTOWN RD, DUBLIN 14","Dublin 14","Dublin","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","23 EDEN VILLAS, GLASTHULE, DUBLIN","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","24 SYCAMORE RD, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","278 MOURNE RD, DRIMNAGH, DUBLIN CITY","Dublin 12","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","28 MAIN ST, HOWTH, DUBLIN","Dublin 13","Dublin","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","3 Elder Heath Green, Elder Heath, Kiltipper Road","","Dublin","€268,722.00","No","Yes","New Dwelling house /Apartment",""
"08/01/2019","30 LANESBOROUGH DR ST MARGARETS, DUBLIN 11, DUBLIN","Dublin 15","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","33 HAMPTON, SANTRY CROSS, BALLYMUN DUBLIN 9","Dublin 11","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","4 ANNADALE CRESENT, MARINO, DUBLIN 9","Dublin 9","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","48 Larkfield Heath, Clay Farm, Stillorgan","","Dublin","€502,202.64","No","Yes","New Dwelling house /Apartment",""
"08/01/2019","5 Dodderbrook Glade, Ballycullen, Dublin 24","","Dublin","€405,286.34","No","Yes","New Dwelling house /Apartment",""
"08/01/2019","54 PEMBROKE COTTAGES, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","€412,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","57 Adamstown Park, St. Helen's, Adamstown","","Dublin","€308,370.04","No","Yes","New Dwelling house /Apartment",""
"08/01/2019","6 BELARMINE PARK, ENNISKERRY RD, STEPASIDE DUBLIN 18","Dublin 18","Dublin","€825,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","67 COWPER RD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€1,115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2019","7 Stanford Park, Westminster Road, Foxrock","Dublin 18","Dublin","€1,004,406.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","1 ALBERT RD LOWER, SANDYCOVE, DUBLIN","","Dublin","€836,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","1 CASTLEBYRNE PARK, BLACKROCK, DUBLIN","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","11 St. Helen's Walk, St. Helen's, Adamstown","","Dublin","€330,396.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","12 COMYN MANOR, SEATOWN ROAD, SWORDS","","Dublin","€418,502.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","12 ST BRIGIDS COTTAGES, CLONDALKIN, DUBLIN","Dublin 22","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","13 MAYSTON SQUARE, ST MARGARETS, DUBLIN 11","Dublin 11","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","15 Beresford Crescent, Donabate","","Dublin","€378,854.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","15 COMYN MANOR, SEATOWN ROAD, SWORDS","","Dublin","€418,502.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","152 WATERVILLE TERRACE, BLANCHARDSTOWN DUBLIN 15, DUBLIN","Dublin 15","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","155 BALLYFERMOT RD, BALLYFERMOT, DUBLIN","Dublin 10","Dublin","€195,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","19 SILVERWOOD ROAD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","2 BEAUMONT HALL, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","22 OFFINGTON AVENUE, SUTTON, DUBLIN 13","Dublin 13","Dublin","€745,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","26 Beechwood Heath, Beechwood, Hansfield","Dublin 15","Dublin","€281,938.32","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","26 PARKLANDS, CASTLESIDE, RATHFARNHAM","Dublin 14","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","3 THE KILNS, STATION RD, PORTMARNOCK","Dublin 13","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","30 Rathborne Square, RATHBORNE, ASHTOWN","","Dublin","€321,585.90","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","32 Beechwood Heath, Beechwood, Hansfield","Dublin 15","Dublin","€281,938.32","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","32 Parkside Gardens, Balgriffin, Dublin 13","Dublin 13","Dublin","€290,748.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","4 Lad Lane, 4 Fitzwilliam Place, Dublin 2","Dublin 2","Dublin","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","41 RING ST, INCHICORE, DUBLIN 8","Dublin 8","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","42 Millers Avenue, Millers Glen, Swords","","Dublin","€290,748.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","61 BEAUMONT RD, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€517,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","7 THORNLEIGH PLACE, SWORDS, DUBLIN","","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","70 ENNAFORT RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","€587,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","8 ATHGOE RD, SHANKILL, DUBLIN","Dublin 18","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","91 AYLMER RD, NEWCASTLE, DUBLIN","Dublin 22","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","Apartment 51, Ardilaun Court, Sybil Hill Road","Dublin 5","Dublin","€330,396.00","No","Yes","New Dwelling house /Apartment",""
"09/01/2019","APT 17 BLOCK A, THE GLEN, BETTYGLEN DUBLIN 5","Dublin 5","Dublin","€225,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/01/2019","APT 197, THE HARDWICKE, CHURCH ST DUBLIN 7","Dublin 7","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","10 CASTLEGATE MEWS, ADAMSTOWN, LUCAN","","Dublin","€296,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","102 MERIDIAN COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15","Dublin 7","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","12 GLENBEIGH RD, BLACKHORSE AVE, C RD DUBLIN 7","Dublin 7","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","13 MERTON DR, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€922,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","142 ASHLAWN PARK, BALLYBRACK, CO DUBLIN","","Dublin","€362,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","15 DEERHAVEN PARK, CLONEE, DUBLIN 15","Dublin 15","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","18 CANNONBROOK AVE, LUCAN, DUBLIN","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","18 MOUNT ANVILLE LAWN, GOATSTOWN, DUBLIN 14","Dublin 14","Dublin","€801,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","2 HOLYWELL LAWW, FELTRIM, DUBLIN","","Dublin","€314,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","2 SHANGAN CRESCENT, BALLYMUN, DUBLIN 9","Dublin 9","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","23 ALLENDALE DR, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","23 CARRIGLEA WALK, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","€422,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","24 Beechwood Heath, Beechwood, Hansfield","Dublin 15","Dublin","€303,965.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","25 Marrsfield Avenue, Belltree, Clongriffin","Dublin 13","Dublin","€352,422.90","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","25 Temple Woods, Greenhill Road, Dublin 24","Dublin 24","Dublin","€321,585.90","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","273 RATOATH RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","30 GRANGEMORE RD, DOWAGHMEDE, DUBLIN 13","Dublin 13","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","31 THOMAS HAND ST, SKERRIES, DUBLIN","","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","32 larkfield heath, clay farm, leopardstown","Dublin 18","Dublin","€555,066.07","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","37 Stillorgan Gate, Upper Kilmacud Road, Stillorgan","","Dublin","€405,286.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","38 Beechwood Heath, Beechwood, Hansfield","Dublin 15","Dublin","€321,585.90","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","4 Kings Hall, Malahide","","Dublin","€229,074.88","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","4 WAVENEY, HARBOUR RD, HOWTH DUBLIN 13","Dublin 13","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","40 beechwood heath, beechwood, hansfield","Dublin 15","Dublin","€437,665.19","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","40 BUSHFIELD DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","41 THE HOLLY, ROCKFIELD, DUNDRUM DUBLIN 14","Dublin 16","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","42 PARK BLVD, TYRELLSTOWN, DUBLIN 15","Dublin 15","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","45 MARSHAM COURT, STILLORGAN, DUBLIN","","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","47 DELHURST TERRACE, ONGAR PARK, DUBLIN 15","Dublin 15","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","50 PORTERSFIELD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€266,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","52 Brighton Wood, Brighton Road, Foxrock","","Dublin","€682,819.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","56 HOME FARM RD, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","6 AYREFIELD AVE, AYRFIELD EST, COOLOCK DUBLIN 13","Dublin 13","Dublin","€247,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","8 St. Helen's Chase, St. Helen's, Adamstown","","Dublin","€264,317.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","8 White Pines Drive, Stocking Avenue, Rathfarnham","Dublin 24","Dublin","€365,647.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","93 CLON BRUGH, AIKENS VILLAGE, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","Apartment 18 Ardilaun Court, Sybil Hill Road, Raheny","","Dublin","€431,718.00","No","Yes","New Dwelling house /Apartment",""
"10/01/2019","APT 5 DOCK MILL, BARROW STREET, DUBLIN 4","","Dublin","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","APT 75, SOUTH GATE, CORK ST DUBLIN 8","Dublin 8","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2019","APT 84, BACHELORS WALK, DUBLIN 1","Dublin 1","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","1 Broadfield Grange, Broadfield Manor, Rathcoole","","Dublin","€378,855.00","No","Yes","New Dwelling house /Apartment",""
"11/01/2019","10 GLENABBEY RD, MOUNT MERRION, BLACKROCK","","Dublin","€929,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","10 ST ANNES TERRACE, RAHENY DUBLIN 5","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","108 MILLPARK, OLD NANGOR RD, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","11 CHAPEL FARM SQ, LUSK, DUBLIN","","Dublin","€284,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","12 ASHLEY COURT 31 CLYDE RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","120 PARK DRIVE AVE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","131 CHAPELGATE, ST ALPHONSUS RD, DRUMCONDRA","Dublin 9","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2019","14 THE ORCHARD, MONKSTOWN VALLEY, BLACKROCK","","Dublin","€387,000.00","No","No","Second-Hand Dwelling house /Apartment",""
