Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"06/01/2015","108 RATHLIN HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER","Dublin 1","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","119 Lwr Churchtown Rd, Dundrum","","Dublin","€371,999.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","126 KILMACUD ROAD LOWER, STILLORGAN","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","127 THORNFIELD SQUARE, WATERY LANE, CLONDALKIN","","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","13 CROFTWOOD GARDENS CHERRY ORCHARD, DUBLIN 10, DUBLIN","Dublin 10","Dublin","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","146 GLEANN NA RI, VALLEY AVE, DRUID VALLEY DUBLIN 18","Dublin 18","Dublin","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","158 Castlemoyne, Balgriffin","Dublin 13","Dublin","€462,555.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2015","180  St. Margarets Road, Hampton Wood","Dublin 11","Dublin","€160,352.43","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2015","2 CHALFONT PARK, MALAHIDE, DUBLIN","","Dublin","€695,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","20 MOUNT GARRETT AVE, TYRELLSTOWN, DUBLIN 15","Dublin 15","Dublin","€210,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","20 PROSPECT GROVE, PROSPECT MANOR, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€450,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","21 AUBURN HOUSE, RATHMINES PARK, DUBLIN 6","Dublin 6","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","233 PACE RD, LITTLE PACE PADDOCKS, CLONEE DUBLIN 15","Dublin 15","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","24 GRANGE PARK CRESCENT, RAHENY, DUBLIN","Dublin 5","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","26 DODDER VIEW COTTAGES, BALLSBRIDGE, DUBLIN","Dublin 4","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","26 RIDGEWOOD SQ, FOREST RD, SWORDS","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","32 THE CHANDLER, ARRAN QUAY, DUBLIN 7","Dublin 7","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","40 ADAIR, SANDYMOUNT AVE, DUBLIN 4","Dublin 4","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","44 CROYDON GREEN, MARINO, DUBLIN 3","Dublin 3","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","44 MOUNT PLEASANT SQUARE, RANELAGH, DUBLIN 6","","Dublin","€1,045,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","511 VANTAGE EAST, CENTRAL PARK, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","6 CURRAGH HALL RD, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","€188,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","6A Church Street, Finglas, Dublin 11","Dublin 11","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","84 ST JOHNS WOOD, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","9 0BRIENS PLACE, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","APARTMENT 13 MOUNTGORRY WOOD, MALAHIDE ROAD, SWORDS","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2015","DUINCH, HOLLYSTOWN, DUBLIN 15","Dublin 15","Dublin","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","102 SHANAGARY, MILLTOWN, DUBLIN 6","Dublin 6","Dublin","€342,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","14 JOHNSTOWN PARK, BALLYGALL RD EAST, DUBLIN 11","Dublin 11","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","14 WILLOW GATE, BEECHLAWN, MEADOWBROOK DUBLIN 14","Dublin 16","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","15 THE TANNERY, 50 CORK ST, DUBLIN 8","Dublin 8","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","16 HANOVER COURT, FRANCIS ST, DUBLIN 8","Dublin 8","Dublin","€271,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","16 The Green, Miller's Glen, Swords","","Dublin","€363,854.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"07/01/2015","18 The Chestnut, Grattan Hall, The Hole in the Wall Road","Dublin 13","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","19 RAVENSDALE DR, KIMMAGE, DUBLIN 12","Dublin 12","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","2 Glencarrig, Brides Glen Road, Rathmichael","","Dublin","€704,846.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2015","21 Oakdown Road, Churchtown","Dublin 14","Dublin","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","28 BEAVERBROOK, DONABATE, DUBLIN","","Dublin","€589,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","4 ARRANMORE RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€1,750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","4 The Green, Millers Glen, Swords","","Dublin","€268,722.47","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2015","42 GANDON CLOSE, HAROLDS CROSS RD, HAROLDS CROSS DUBLIN 6","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","44 DONNYCARNEY ROAD, DONNYCARNEY, DUBLIN 9","","Dublin","€308,511.10","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","5 THULLA, DUNBO HILL, HOWTH","","Dublin","€890,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","53 RINGSEND RD, RINGSEND, DUBLIN 4","Dublin 4","Dublin","€6,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","54 ROLLINS VILLAS, SALLYNOGGIN, DUNLAOGHAIRE","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","59 VALLEY PARK RD, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin","€163,002.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","6 ROEBUCK AVE, THE RISE, MT MERRION","","Dublin","€1,200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","610 The Cube 1, Beacon South Quarter, Sandyford","Dublin 18","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","63 WOODFORD DOWNS, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","66 BUSHY PARK RD, TERENURE, DUBLIN 6","Dublin 6","Dublin","€950,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","7 BRIGHTON AVE, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","8 STOCKTON GROVE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€725,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","Apartment B Coliemore Apartments, Coliemore Road, Dalkey","Dublin 6","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 1 10 ANNESLEY PLACE, DUBLIN 3, DUBLIN","Dublin 3","Dublin","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 1, 14 WELLINGTON QUAY, DUBLIN 2","Dublin 2","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 1, 82 SOUTH CIRCULAR RD, DUBLIN 8","","Dublin","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 2, 14 WELLINGTON QUAY, DUBLIN 6","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 3, 14 WELLINGTON QUARY, DUBLIN 2","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 4, 14 WELLINGTON QUARY, DUBLIN 2","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 5, 14 WELLINGTON QUAY, DUBLIN 2","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 6, 14 WELLINGTON QUAY, DUBLIN 2","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 7, 14 WELLINGTON QUAY, DUBLIN 2","Dublin 15","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 8, 14 WELLINGTON QUAY, DUBLIN 2","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","APT 9, 14 WELLINGTON QUAY, DUBLIN 2","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","COASTGUARD HOUSE, ROGERSTOWN, RUSH","","Dublin","€307,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2015","LOUGHGALL, MART LANE, FOXROCK DUBLIN 18","Dublin 18","Dublin","€2,800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","11 BERRYFIELD CRESCENT, FINGLAS SOUTH, DUBLIN","Dublin 11","Dublin","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","11 BREMEN AVE, IRISHTOWN, DUBLIN 4","Dublin 4","Dublin","€108,333.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","131 THE BELFRY, ENNISKERRY RD, STEPASIDE","Dublin 18","Dublin","€174,250.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","15 Castleland Park Way, Balbriggan","","Dublin","€189,427.31","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2015","18 ALTAMOUNT HALL, STONEY RD, DUNDRUM DUBLIN 14","Dublin 14","Dublin","€336,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","19 PERCY FRENCH RD, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€274,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","2 BEECHLAWN GROVE, COOLOCK, DUBLIN 17","Dublin 5","Dublin","€292,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","2 KENILWORTH SQUARE, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€1,385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","23 Peyton Drive, Stoney Road, Rathcoole","","Dublin","€253,090.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2015","28 HAWTHORN HOUSE, FARMLEIGH WOODS, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","31 LONGFORD HOUSE, SPENCER DOCK, DUBLIN 1","Dublin 1","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","47 PRIORY WAY, MANOR GROVE, TERENURE DUBLIN 12","Dublin 12","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","58 SWILLY RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","8 DUNSINK PARK, FINGLAS, DUBLIN 11","","Dublin","€122,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","Apartment 67, Marlborough Court, Marlborough Street","Dublin 1","Dublin","€163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","Apartment 8 The Daintree Building, 61-63 Pleasants Place, Dublin 8","Dublin 8","Dublin","€528,634.36","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2015","BREFFNI HOUSE, COOLQUAY, THE WARD","Dublin 11","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","Brentwood House, Ballyboden Road, Rathfarnham","Dublin 16","Dublin","€481,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","GARRISTOWN, DUBLIN","","Dublin","€214,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2015","Unit 21 The Crofton, George's Place, Dun Laoghaire","","Dublin","€331,858.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","11 Belgrave Square, Monkstown","","Dublin","€1,695,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","11 CROYDON TERRACE, MARINO, DUBLIN 3","Dublin 3","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","11 THE CAIRN, CLIFFLANDS, RUSH","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","12 Saggart Lakes, Saggart","","Dublin","€281,938.32","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","125 NEW HAVEN, BALBRIGGAN, DUBLIN","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","134 SYCAMORE HOUSE, MESPIL HOUSE FLATS, DUBLIN 4","Dublin 4","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","14 FINDLATER ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","14 Glencairn View, The Gallops, Sandyford","","Dublin","€505,507.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","15 HAMPTON COVE, BALBRIGGAN, DUBLIN","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","15 Knockcree, Glenamuck Road, Carrickmines","","Dublin","€440,087.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","150 Castlemoyne, Balgriffin, Dublin 13","","Dublin","€461,525.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2015","17 MARKET SQUARE, GREEN STREET, OFF CHAPEL STREET","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","171 CHARLEVILLE SQ, RATHFARNHAM, DUBLIN 16","Dublin 14","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","18 Park Avenue, Clongriffin","Dublin 13","Dublin","€237,885.46","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","18 The Green, Millers Glen, Swords","","Dublin","€257,701.87","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2015","18 WOODFORD CLOSE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€112,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","19 MILL PARK, OLD NANGOR RD, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","191 BELLEVUE, ISLANDBRIDGE, DUBLIN 8","Dublin 8","Dublin","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","2 CASTLEKNOCK WAY, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€680,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","2 ELLENSBOROUGH WAY, KILTIPPER RD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€332,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","2 GREENVIEW SEABROOK MANOR, STATION RD, PORTMARNOCK","Dublin 13","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","2 ST ANNS FLATS, AILESBURY RD, DUBLIN 4","Dublin 4","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","20 HENLEY VILLAS, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","20 MAY ST, DRUMCONDRA, DUBLIN 3","Dublin 3","Dublin","€421,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","20 Seafield Court, Rush","","Dublin","€219,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","20 Simmonscourt, Simmonscourt Road","Dublin 4","Dublin","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","23 BARROW ST, DUBLIN 4, DUBLIN 4","","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","26 MONTPELIER VIEW, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","263 Orwell Park Glade, Templeogue","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","28 College Wood, Castleknock","Dublin 15","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","28 DUBLIN RD, SUTTON, DUBLIN 13","Dublin 13","Dublin","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","28 VERNON GARDENS, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€647,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","3 ELTON WALK, ARD NA GRAINNE, DUBLIN 13","Dublin 13","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","3 INISHFALLEN PARADE, DUBLIN 7","","Dublin","€156,651.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","3 MOUNT EDEN, GRANGE RD, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","33 MCGOVERNS CORNER, CORK ST, DUBLIN 8","Dublin 8","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","33 Sitric Road, Stoneybatter, Dublin 7","Dublin 7","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","38 WHITETHORN CRESCENT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","380 COLLINS AVE, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","4 ACHILL COURT, WELLPARK AVE, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","4 BROOKFORD, BROOK LANE, RUSH","","Dublin","€231,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","40 REUBEN ST, RIALTO, DUBLIN 8","Dublin 8","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","41 VERBENA AVE, BAYSIDE, SUTTON DUBLIN 13","Dublin 13","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","42 VIOLET HILL DR, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€347,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","43 Lower Buckingham Street, Dublin 1","Dublin 1","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","43 ST JARLATH RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","44 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","46 THE PARKLANDS, CASTLESIDE DR, PARKLANDS DUBLIN 14","Dublin 14","Dublin","€287,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","51 PARKVIEW, ROBSWALL, MALAHIDE","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","54 BALALLY HILL, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","€433,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","54 SEAVIEW AVE, EAST WALL, DUBLIN 3","Dublin 3","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","56 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€361,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","6 BEECHWOOD APTS, PORTMARNOCK, CO DUBLIN","","Dublin","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","6 MCMAHON ST, SOUTH CIRCULAR RD, DUBLIN 6","Dublin 8","Dublin","€690,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","6 Sleepy Hollow, Kinsealy, County Dublin","","Dublin","€614,977.97","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2015","60 BERESFORD HOUSE, LOWER MAYOR ST, DUBLIN 1","Dublin 1","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","7 JOHNSTOWN HOUSE, BALLYGALL RD EAST, DUBLIN 11","Dublin 11","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","8 LEOPARDSTOWN OAKS, BLACKROCK, DUBLIN","","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","8 WELLVIEW GROVE, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","9 GRANGE VIEW COURT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€177,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","9 GREENVIEW, SEABROOK MANOR, STATION RD","Dublin 13","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","99 BINN EADAIR VIEW, SUTTON, DUBLIN 13","Dublin 13","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","Apartment 14 Barley House, 90-97 Cork Street, Dublin 8","Dublin 8","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","APT 186 BUSHY PARK HOUSE, TERENURE, DUBLIN 6W","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","CEDAR HOUSE, GLENAULIN PARK, CHAPELIZOD DUBLIN 20","Dublin 20","Dublin","€967,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2015","LYNWIL, 187 CHERRYFIELD RD, CRUMLIN DUBLIN 12","Dublin 12","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
