Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"10/01/2011","341 Blackhorse Avenue, Dublin 7","","Dublin","€423,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2011","4 cedar grove, firhouse road, templeogue","Dublin 16","Dublin","€231,145.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2011","78 slieve rua drive, stillorgan","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","13 Madden Road, South Circular Road, Dublin","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","15 seaqury gardens, malahide","","Dublin","€372,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","17 Fitzgearld Street, Harolds Cross, Dublin 8","Dublin 8","Dublin","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","232 Cherrywood Lawns, Clondalkin","","Dublin","€128,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","82 east road, east wall, dublin 3","Dublin 3","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2011","Apt 48 Cedar Place, Ridgewood, Swords","","Dublin","€187,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2011","176 Orwell Road, Rathgar","Dublin 6","Dublin","€1,200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","2 gilbert road, south circular road","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","23 Sandycove Road, Sandycove","","Dublin","€654,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","23 St John's Close, Clondalkin","Dublin 22","Dublin","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","24 Tymonville Drive, Tallaght","","Dublin","€169,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","26 Castle View, Artane","","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","27 Maryland House, Shankill","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","29 Foxford Court, Lucan","","Dublin","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","30  St. Assam's Road West, Raheny, Dublin 5","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","40 GLASNEVIN AVENUE, GLASNEVIN, DUBLIN 9","","Dublin","€377,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","44 Hardiman Road, Drumcondra","Dublin 9","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","49 Mapas Road, Dalkey","","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","8 Dromnanane Park, Beaumont","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","91 Castlefield Court, Clonsilla, Dublin 15","Dublin 15","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2011","apartment 5, 34 ushers quay","Dublin 2","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","12 Willow Lodge, Farmleigh Woods, White's Road","Dublin 15","Dublin","€320,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2011","132 The Sweepstakers, Ballsbridge","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","170 Rutland Avenue, Crumlin","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","19 WAINSFORT CRESCENT, TERENURE","Dublin 6w","Dublin","€364,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","2 Willow Mews, St Albans Park, Sandymount","Dublin 4","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","54 New Row Square, Dublin 8","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","6 Payton Square, Stoney Lane, Rathcoole","","Dublin","€295,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2011","62 The Maples, Clonskeagh","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","7 Huntstown Park, Mulhuddart, Dublin 15","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","73 Marley Avenue, Rathfarnham, Dublin 16","","Dublin","€498,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","Apartment 141, Bellevue, Islandbridge","Dublin 8","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2011","Apartment 2, Block 6  Clarion Quay, Dublin 1","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","'Trefluer', Westminster Road, Foxrock  Dublin 18","","Dublin","€2,650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","1 Loreto Terrace, Grange Road, Rathfarnham","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","11 Grange Grove, Deansgrange Road, Deansgrange","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","114 Lios Cian, Swords, County Dublin","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","17 Fox's Lane, Raheny","Dublin 7","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","2 Willington Grove, Templeogue","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","20 Dublin Street, Baldoyle","","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","200 The Sweepstakes, Ballsbridge, Dublin 4","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","227 Grange Road, Rathfarnham","Dublin 16","Dublin","€508,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","25, Parsons Court, Newcastle","","Dublin","€114,537.44","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","26 Carrickbrack Hill, Sutton, Dublin 13","","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","35 Balally Drive, Dundrum, Dublin 16","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","5 Richmond Crescent, Dublin 1","","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","517 Blackhorse Avenue, Dublin 7","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","53 Cooltree Park, Beaumont, Dublin 9","Dublin 9","Dublin","€267,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","6 Pinebrook Vale, Clonsille","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2011","69  Churchwell Road, Belmayne, Balgriffin  Dublin13","","Dublin","€140,925.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2011","Apt 49 Block D Doolan House, Clare Village, Clare Hall","Dublin 17","Dublin","€129,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/01/2011","74 Castle Riada Avenue, Lucan, Co. Dublin","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","1 Grangeview Walk, Clondalkin, Dublin 22.","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","1 St John's Park, Mounttown, Monkstown","","Dublin","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","14 St. Fintan's Road, Sutton","Dublin 13","Dublin","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","17 Llewellyn Close, Rathfarnham","","Dublin","€373,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","17 St Mcchtas Close, Clonsilla, Dublin 15","Dublin 15","Dublin","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","2 Kelston Drive, Foxrock","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","26 whitehall park, terenure","Dublin 12","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","263 Tonlegee Road, Dublin 5","","Dublin","€247,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","29 Sorrel Dale, Clonsilla, Dublin 15","Dublin 15","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","37 Saint Andrews Park, Swords","","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","4 Jamestown Cottages, Kilternan","","Dublin","€114,276.43","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","43 Venetian Hall, Howth Road","Dublin 5","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","6 ANGLESEA LODGE, ANGLESEA, BALLSBRIDGE","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","79 Sycamore Park, Finglas East","Dublin 11","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","Apartment 10, Verdemont, Blanchardstown","Dublin 15","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/01/2011","Apt.25  The Ash, Parkview, Enniskerry Road  Stepaside","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","10 BETTYSTOWN AVENUE, RAHENY, DUBLIN 5","Dublin 5","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","16 Annesley Place, North Strand","","Dublin","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","16 Knocklyon Park, Knocklyon","","Dublin","€342,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","18 All Hallows Green, Drumcondra, Dublin 9","Dublin 9","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","19 HASTINGS GREEN, BALBRIGGAN","","Dublin","€85,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2011","21 Ashington Avenue, Navan Road","Dublin 7","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","247 WOODFIELD, RATHFARNHAM","Dublin 16","Dublin","€316,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","3 Arbour Hill, Dublin 7","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","3 Morrogh Terrace, Marino","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","33 the park, kingswood, tallaght","Dublin 24","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","46 Cedar Place, Ridgewood, Swords","","Dublin","€189,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","72 BARCLAY COURT, TEMPLE ROAD, BLACKROCK","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","8 Brownsbarn Orchard, Baldonnell, Co. Dublin","","Dublin","€253,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2011","Apartment 40, Booterstown Wood, Booterstown Avenue","","Dublin","€264,317.19","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2011","Apartment 7 The Grange, Laurel Place, Terenure Road West","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","15 Burnell Green, Northern Cross, Malahide Road","Dublin 17","Dublin","€140,044.05","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2011","19 Ardmore Close, Artane","","Dublin","€306,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","19 Glenabbey Road, Mount Merrion, Dublin","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","207 Raheny Road, Raheny, Dublin 5","Dublin 5","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","24 Seabrook, Brook Lane, Rush","","Dublin","€189,427.30","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2011","32 Sycamore Lawn, Cstleknock","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","40 Burnell Green, Northern Cross, Malahide Road","Dublin 17","Dublin","€136,563.88","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2011","59 Burnell Green, Northern Cross, Malahide Road","Dublin 17","Dublin","€189,096.92","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2011","62 Burnell Green, Northern Cross, Malahide Road","Dublin 17","Dublin","€187,224.67","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2011","64 St. Davids Park, Artane, Dublin  5","Dublin 5","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","67 Burnell Green, Northern Cross, Malahide Road","Dublin 17","Dublin","€194,713.66","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2011","83 Coolamber Park, Knocklyon, Dublin 16","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","Montserrat, Texas Lane, Malahide","","Dublin","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2011","the telford building, st. john road west, dublin","","Dublin","€462,555.06","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"20/01/2011","1 Charlestown Way, Finglas","Dublin 11","Dublin","€292,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","12 Orby Avenue, The Gallops, Sandyford","Dublin 18","Dublin","€388,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","13 Luttrell Park Court, Castleknock, Dublin 15","Dublin 15","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","13 Willow Park Lawn, Glasnevin, Dublin 11","","Dublin","€281,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","14  BROOKDALE WALK, RIVER VALLEY, SWORDS","","Dublin","€213,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","140 Grianan Fidh, Aitkens Village, Woodside  Sandyford","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","15 GRIFFEEN GLEN DRIVE, LUCAN","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","152 collins park, collins avenue, dublin 9","","Dublin","€314,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","27B St. Alban's Park, Sandymount","","Dublin","€791,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","32 Grange House, Taylors Hill, Rathfarnham","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","34 Butterfield Park, Rathfarnham","","Dublin","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","4 Hillsbrook Crescent, Perrystown, Dublin 12","","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","42 Joyce Road, Drumcondra, Dublin 9","Dublin 9","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","46 MONALEA GROVE, FIRHOUSE","","Dublin","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","72 Roebuck Road, Clonskeagh","","Dublin","€920,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","77 Whitecliff, Rathfarnham, Dublin 16","","Dublin","€503,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2011","9 conquer hill avenue, clontarf","Dublin 3","Dublin","€297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","17 Swift Hall, The Coombe, Dublin 8","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","18 Ard Na Mara, Malahide","","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","18 Cremore Park, Glasnevin","","Dublin","€99,473.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","18 Rochford Park, Lucan, Co. Dublin","","Dublin","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","20 St Brigids Road, Clondalkin, Dublin 22","Dublin 22","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","22  Danieli Drive, Artane","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","24 Ballentree Crescent, Tyrrelstown","Dublin 15","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","24 Inishmaan Road, Whitehall, Dublin 9","","Dublin","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","24 taney crescent, dundrum, dublin 14","Dublin 14","Dublin","€489,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","275 Cooley Road, Drimnagh, Dublin 12","","Dublin","€238,990.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","3 Washington Park, Rathfarnham","Dublin 14","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","33 Fortune's Lawn, Citypark, Citywest","Dublin 24","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","36 Turvey Woods, Donabate","","Dublin","€117,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","39 Coliemore Road, Dalkey","","Dublin","€940,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","4 Esker Lodge, Lucan, Co Dublin","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","40 Kirwan Street, Stoneybatter","Dublin 7","Dublin","€199,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","45  Loftus Square, Rathfarnham Gate, Rathfarnham","Dublin 14","Dublin","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","49 MULVEY PARK, DUNDRUM","","Dublin","€207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","53 Walnut Rise, Courtlands, Dublin 9","","Dublin","€477,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","65 The Windmill, Sir John Rogerson's Quay","Dublin 2","Dublin","€196,015.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/01/2011","79 Glencarrig, Sutton","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
