datetime,value
2019-11-01 19:00,
2019-11-01 19:15,
2019-11-01 19:30,
2019-11-01 19:45,
2019-11-01 20:00,21.846
2019-11-01 20:15,21.850
2019-11-01 20:30,21.854
2019-11-01 20:45,21.858
2019-11-01 21:00,21.864
2019-11-01 21:15,21.869
2019-11-01 21:30,21.876
2019-11-01 21:45,21.880
2019-11-01 22:00,21.885
2019-11-01 22:15,21.892
2019-11-01 22:30,21.898
2019-11-01 22:45,21.906
2019-11-01 23:00,21.913
2019-11-01 23:15,21.920
2019-11-01 23:30,21.928
2019-11-01 23:45,21.937
2019-11-02 00:00,21.944
2019-11-02 00:15,21.953
2019-11-02 00:30,21.961
2019-11-02 00:45,21.969
2019-11-02 01:00,21.976
2019-11-02 01:15,21.984
2019-11-02 01:30,21.992
2019-11-02 01:45,22.000
2019-11-02 02:00,22.008
2019-11-02 02:15,22.016
2019-11-02 02:30,22.023
2019-11-02 02:45,22.032
2019-11-02 03:00,22.039
2019-11-02 03:15,22.046
2019-11-02 03:30,22.053
2019-11-02 03:45,22.061
2019-11-02 04:00,22.068
2019-11-02 04:15,22.076
2019-11-02 04:30,22.084
2019-11-02 04:45,22.091
2019-11-02 05:00,22.098
2019-11-02 05:15,22.107
2019-11-02 05:30,22.115
2019-11-02 05:45,22.122
2019-11-02 06:00,22.131
2019-11-02 06:15,22.140
2019-11-02 06:30,22.147
2019-11-02 06:45,22.155
2019-11-02 07:00,22.164
2019-11-02 07:15,22.173
2019-11-02 07:30,22.181
2019-11-02 07:45,22.190
2019-11-02 08:00,22.198
2019-11-02 08:15,22.207
2019-11-02 08:30,22.215
2019-11-02 08:45,22.223
2019-11-02 09:00,22.231
2019-11-02 09:15,22.240
2019-11-02 09:30,22.248
2019-11-02 09:45,22.256
2019-11-02 10:00,22.263
2019-11-02 10:15,22.271
2019-11-02 10:30,22.278
2019-11-02 10:45,22.285
2019-11-02 11:00,22.292
2019-11-02 11:15,22.299
2019-11-02 11:30,22.305
2019-11-02 11:45,22.312
2019-11-02 12:00,22.318
2019-11-02 12:15,22.324
2019-11-02 12:30,22.330
2019-11-02 12:45,22.335
2019-11-02 13:00,22.341
2019-11-02 13:15,22.346
2019-11-02 13:30,22.351
2019-11-02 13:45,22.355
2019-11-02 14:00,22.360
