datetime,value
2019-12-05 14:00,20.038
2019-12-05 14:15,20.038
2019-12-05 14:30,20.040
2019-12-05 14:45,20.043
2019-12-05 15:00,20.039
2019-12-05 15:15,20.036
2019-12-05 15:30,20.037
2019-12-05 15:45,20.037
2019-12-05 16:00,20.035
2019-12-05 16:15,20.037
2019-12-05 16:30,20.045
2019-12-05 16:45,20.041
2019-12-05 17:00,20.035
2019-12-05 17:15,20.036
2019-12-05 17:30,20.036
2019-12-05 17:45,20.038
2019-12-05 18:00,20.044
2019-12-05 18:15,20.041
2019-12-05 18:30,20.036
2019-12-05 18:45,20.038
2019-12-05 19:00,20.037
2019-12-05 19:15,20.038
2019-12-05 19:30,20.041
2019-12-05 19:45,20.046
2019-12-05 20:00,20.040
2019-12-05 20:15,20.040
2019-12-05 20:30,20.039
2019-12-05 20:45,20.036
2019-12-05 21:00,20.037
2019-12-05 21:15,20.037
2019-12-05 21:30,20.048
2019-12-05 21:45,20.043
2019-12-05 22:00,20.039
2019-12-05 22:15,20.039
2019-12-05 22:30,20.039
2019-12-05 22:45,20.039
2019-12-05 23:00,20.048
2019-12-05 23:15,20.045
2019-12-05 23:30,20.041
2019-12-05 23:45,20.038
2019-12-06 00:00,20.040
2019-12-06 00:15,20.040
2019-12-06 00:30,20.045
2019-12-06 00:45,20.048
2019-12-06 01:00,20.043
2019-12-06 01:15,20.040
2019-12-06 01:30,20.041
2019-12-06 01:45,20.040
2019-12-06 02:00,20.040
2019-12-06 02:15,20.039
2019-12-06 02:30,20.049
2019-12-06 02:45,20.045
2019-12-06 03:00,20.041
2019-12-06 03:15,20.039
2019-12-06 03:30,20.040
2019-12-06 03:45,20.040
2019-12-06 04:00,20.049
2019-12-06 04:15,20.043
2019-12-06 04:30,20.040
2019-12-06 04:45,20.040
2019-12-06 05:00,20.040
2019-12-06 05:15,20.041
2019-12-06 05:30,20.044
2019-12-06 05:45,20.047
2019-12-06 06:00,20.042
2019-12-06 06:15,20.042
2019-12-06 06:30,20.040
2019-12-06 06:45,20.041
2019-12-06 07:00,20.042
2019-12-06 07:15,20.043
2019-12-06 07:30,20.052
2019-12-06 07:45,20.047
2019-12-06 08:00,20.046
2019-12-06 08:15,20.046
2019-12-06 08:30,20.046
2019-12-06 08:45,20.046
2019-12-06 09:00,20.055
2019-12-06 09:15,20.050
2019-12-06 09:30,20.047
2019-12-06 09:45,20.048
2019-12-06 10:00,20.049
2019-12-06 10:15,20.047
2019-12-06 10:30,20.053
2019-12-06 10:45,20.058
2019-12-06 11:00,20.052
2019-12-06 11:15,20.052
2019-12-06 11:30,20.054
2019-12-06 11:45,20.052
2019-12-06 12:00,20.052
2019-12-06 12:15,20.050
2019-12-06 12:30,20.062
2019-12-06 12:45,20.059
2019-12-06 13:00,20.056
2019-12-06 13:15,20.054
2019-12-06 13:30,20.053
2019-12-06 13:45,20.055
2019-12-06 14:00,20.063
2019-12-06 14:15,20.061
2019-12-06 14:30,20.055
2019-12-06 14:45,20.057
2019-12-06 15:00,20.056
2019-12-06 15:15,20.054
2019-12-06 15:30,20.058
2019-12-06 15:45,20.063
2019-12-06 16:00,20.055
2019-12-06 16:15,20.052
2019-12-06 16:30,20.053
2019-12-06 16:45,20.052
2019-12-06 17:00,20.050
2019-12-06 17:15,20.051
2019-12-06 17:30,20.060
2019-12-06 17:45,20.055
2019-12-06 18:00,20.051
2019-12-06 18:15,20.050
2019-12-06 18:30,20.049
2019-12-06 18:45,20.047
2019-12-06 19:00,20.056
2019-12-06 19:15,20.053
2019-12-06 19:30,20.049
2019-12-06 19:45,20.046
2019-12-06 20:00,20.047
2019-12-06 20:15,20.046
2019-12-06 20:30,20.047
2019-12-06 20:45,20.054
2019-12-06 21:00,20.046
2019-12-06 21:15,20.041
2019-12-06 21:30,20.043
2019-12-06 21:45,20.041
2019-12-06 22:00,20.039
2019-12-06 22:15,20.040
2019-12-06 22:30,20.048
2019-12-06 22:45,20.045
2019-12-06 23:00,20.038
2019-12-06 23:15,20.038
2019-12-06 23:30,20.036
2019-12-06 23:45,20.035
2019-12-07 00:00,20.044
2019-12-07 00:15,20.040
2019-12-07 00:30,20.034
2019-12-07 00:45,20.033
2019-12-07 01:00,20.032
2019-12-07 01:15,20.030
2019-12-07 01:30,20.035
2019-12-07 01:45,20.037
2019-12-07 02:00,20.034
2019-12-07 02:15,20.030
2019-12-07 02:30,20.029
2019-12-07 02:45,20.028
2019-12-07 03:00,20.028
2019-12-07 03:15,20.027
2019-12-07 03:30,20.036
2019-12-07 03:45,20.030
2019-12-07 04:00,20.028
2019-12-07 04:15,20.025
2019-12-07 04:30,20.025
2019-12-07 04:45,20.025
2019-12-07 05:00,20.033
2019-12-07 05:15,20.028
2019-12-07 05:30,20.024
2019-12-07 05:45,20.023
2019-12-07 06:00,20.023
2019-12-07 06:15,20.023
2019-12-07 06:30,20.025
2019-12-07 06:45,20.029
2019-12-07 07:00,20.020
2019-12-07 07:15,20.021
2019-12-07 07:30,20.021
2019-12-07 07:45,20.020
2019-12-07 08:00,20.018
2019-12-07 08:15,20.020
2019-12-07 08:30,20.028
2019-12-07 08:45,20.023
2019-12-07 09:00,20.019
2019-12-07 09:15,20.019
2019-12-07 09:30,20.018
2019-12-07 09:45,20.019
2019-12-07 10:00,20.028
2019-12-07 10:15,20.021
2019-12-07 10:30,20.019
2019-12-07 10:45,20.018
2019-12-07 11:00,20.020
2019-12-07 11:15,20.018
2019-12-07 11:30,20.020
2019-12-07 11:45,20.025
2019-12-07 12:00,20.019
2019-12-07 12:15,20.017
2019-12-07 12:30,20.016
2019-12-07 12:45,20.016
2019-12-07 13:00,20.015
2019-12-07 13:15,20.018
2019-12-07 13:30,20.024
2019-12-07 13:45,20.023
2019-12-07 14:00,20.017
2019-12-07 14:15,20.018
2019-12-07 14:30,20.015
2019-12-07 14:45,20.016
2019-12-07 15:00,20.023
2019-12-07 15:15,20.022
2019-12-07 15:30,20.017
2019-12-07 15:45,20.018
2019-12-07 16:00,20.015
2019-12-07 16:15,20.016
2019-12-07 16:30,20.021
2019-12-07 16:45,20.024
2019-12-07 17:00,20.021
2019-12-07 17:15,20.019
2019-12-07 17:30,20.017
2019-12-07 17:45,20.017
2019-12-07 18:00,20.017
2019-12-07 18:15,20.015
2019-12-07 18:30,20.027
2019-12-07 18:45,20.022
2019-12-07 19:00,20.019
2019-12-07 19:15,20.017
2019-12-07 19:30,20.019
2019-12-07 19:45,20.018
2019-12-07 20:00,20.029
2019-12-07 20:15,20.025
2019-12-07 20:30,20.022
2019-12-07 20:45,20.025
2019-12-07 21:00,20.029
2019-12-07 21:15,20.031
2019-12-07 21:30,20.038
2019-12-07 21:45,20.044
2019-12-07 22:00,20.034
2019-12-07 22:15,20.036
2019-12-07 22:30,20.035
2019-12-07 22:45,20.033
2019-12-07 23:00,20.032
2019-12-07 23:15,20.036
2019-12-07 23:30,20.044
2019-12-07 23:45,20.060
2019-12-08 00:00,20.063
2019-12-08 00:15,20.054
2019-12-08 00:30,20.054
2019-12-08 00:45,20.053
2019-12-08 01:00,20.061
2019-12-08 01:15,20.063
2019-12-08 01:30,20.056
2019-12-08 01:45,20.057
2019-12-08 02:00,20.057
2019-12-08 02:15,20.060
2019-12-08 02:30,20.066
2019-12-08 02:45,20.072
2019-12-08 03:00,20.075
2019-12-08 03:15,20.072
2019-12-08 03:30,20.074
2019-12-08 03:45,20.075
2019-12-08 04:00,20.079
2019-12-08 04:15,20.089
2019-12-08 04:30,20.093
2019-12-08 04:45,20.091
2019-12-08 05:00,20.090
2019-12-08 05:15,20.091
2019-12-08 05:30,20.093
2019-12-08 05:45,20.104
2019-12-08 06:00,20.107
2019-12-08 06:15,20.103
2019-12-08 06:30,20.103
2019-12-08 06:45,20.106
2019-12-08 07:00,20.107
2019-12-08 07:15,20.110
2019-12-08 07:30,20.119
2019-12-08 07:45,20.119
2019-12-08 08:00,20.119
2019-12-08 08:15,20.119
2019-12-08 08:30,20.120
2019-12-08 08:45,20.119
2019-12-08 09:00,20.122
2019-12-08 09:15,20.129
2019-12-08 09:30,20.129
2019-12-08 09:45,20.124
