datetime,value
2019-10-18 14:00,
2019-10-18 14:15,
2019-10-18 14:30,
2019-10-18 14:45,
2019-10-18 15:00,0.750
2019-10-18 15:15,0.750
2019-10-18 15:30,0.751
2019-10-18 15:45,0.749
2019-10-18 16:00,0.750
2019-10-18 16:15,0.751
2019-10-18 16:30,0.750
2019-10-18 16:45,0.750
2019-10-18 17:00,0.750
2019-10-18 17:15,0.747
2019-10-18 17:30,0.748
2019-10-18 17:45,0.747
2019-10-18 18:00,0.749
2019-10-18 18:15,0.748
2019-10-18 18:30,0.748
2019-10-18 18:45,0.747
2019-10-18 19:00,0.746
2019-10-18 19:15,0.744
2019-10-18 19:30,0.744
2019-10-18 19:45,0.746
2019-10-18 20:00,0.744
2019-10-18 20:15,0.744
2019-10-18 20:30,0.745
2019-10-18 20:45,0.744
2019-10-18 21:00,0.743
2019-10-18 21:15,0.742
2019-10-18 21:30,0.742
2019-10-18 21:45,0.741
2019-10-18 22:00,0.742
2019-10-18 22:15,0.740
2019-10-18 22:30,0.740
2019-10-18 22:45,0.739
2019-10-18 23:00,0.738
2019-10-18 23:15,0.740
2019-10-18 23:30,0.736
2019-10-18 23:45,0.737
2019-10-19 00:00,0.737
2019-10-19 00:15,0.738
2019-10-19 00:30,0.735
2019-10-19 00:45,0.736
2019-10-19 01:00,0.736
2019-10-19 01:15,0.733
2019-10-19 01:30,0.735
2019-10-19 01:45,0.735
2019-10-19 02:00,0.735
2019-10-19 02:15,0.732
2019-10-19 02:30,0.733
2019-10-19 02:45,0.731
2019-10-19 03:00,0.732
2019-10-19 03:15,0.731
2019-10-19 03:30,0.733
2019-10-19 03:45,0.731
2019-10-19 04:00,0.730
2019-10-19 04:15,0.730
2019-10-19 04:30,0.728
2019-10-19 04:45,0.728
2019-10-19 05:00,0.729
2019-10-19 05:15,0.728
2019-10-19 05:30,0.728
2019-10-19 05:45,0.725
2019-10-19 06:00,0.727
2019-10-19 06:15,0.726
2019-10-19 06:30,0.725
2019-10-19 06:45,0.725
2019-10-19 07:00,0.724
2019-10-19 07:15,0.724
2019-10-19 07:30,0.725
2019-10-19 07:45,0.724
2019-10-19 08:00,0.723
2019-10-19 08:15,0.722
2019-10-19 08:30,0.722
2019-10-19 08:45,0.721
2019-10-19 09:00,0.722
2019-10-19 09:15,0.721
2019-10-19 09:30,0.720
2019-10-19 09:45,0.721
2019-10-19 10:00,0.719
2019-10-19 10:15,0.719
2019-10-19 10:30,0.716
2019-10-19 10:45,0.719
2019-10-19 11:00,0.716
2019-10-19 11:15,0.717
2019-10-19 11:30,0.717
2019-10-19 11:45,0.715
2019-10-19 12:00,0.714
2019-10-19 12:15,0.715
2019-10-19 12:30,0.713
2019-10-19 12:45,0.712
2019-10-19 13:00,0.711
2019-10-19 13:15,0.710
2019-10-19 13:30,0.711
2019-10-19 13:45,0.711
2019-10-19 14:00,0.710
2019-10-19 14:15,0.710
2019-10-19 14:30,0.708
2019-10-19 14:45,0.706
