datetime,value
2019-12-03 19:00,0.490
2019-12-03 19:15,0.491
2019-12-03 19:30,0.491
2019-12-03 19:45,0.491
2019-12-03 20:00,0.490
2019-12-03 20:15,0.490
2019-12-03 20:30,0.491
2019-12-03 20:45,0.490
2019-12-03 21:00,0.490
2019-12-03 21:15,0.490
2019-12-03 21:30,0.490
2019-12-03 21:45,0.490
2019-12-03 22:00,0.490
2019-12-03 22:15,0.489
2019-12-03 22:30,0.489
2019-12-03 22:45,0.489
2019-12-03 23:00,0.489
2019-12-03 23:15,0.489
2019-12-03 23:30,0.488
2019-12-03 23:45,0.488
2019-12-04 00:00,0.489
2019-12-04 00:15,0.488
2019-12-04 00:30,0.488
2019-12-04 00:45,0.488
2019-12-04 01:00,0.487
2019-12-04 01:15,0.488
2019-12-04 01:30,0.487
2019-12-04 01:45,0.488
2019-12-04 02:00,0.488
2019-12-04 02:15,0.487
2019-12-04 02:30,0.487
2019-12-04 02:45,0.487
2019-12-04 03:00,0.487
2019-12-04 03:15,0.487
2019-12-04 03:30,0.487
2019-12-04 03:45,0.486
2019-12-04 04:00,0.486
2019-12-04 04:15,0.486
2019-12-04 04:30,0.487
2019-12-04 04:45,0.486
2019-12-04 05:00,0.486
2019-12-04 05:15,0.486
2019-12-04 05:30,0.485
2019-12-04 05:45,0.485
2019-12-04 06:00,0.484
2019-12-04 06:15,0.485
2019-12-04 06:30,0.485
2019-12-04 06:45,0.485
2019-12-04 07:00,0.485
2019-12-04 07:15,0.485
2019-12-04 07:30,0.484
2019-12-04 07:45,0.485
2019-12-04 08:00,0.484
2019-12-04 08:15,0.483
2019-12-04 08:30,0.484
2019-12-04 08:45,0.484
2019-12-04 09:00,0.484
2019-12-04 09:15,0.483
2019-12-04 09:30,0.483
2019-12-04 09:45,0.483
2019-12-04 10:00,0.482
2019-12-04 10:15,0.482
2019-12-04 10:30,0.483
2019-12-04 10:45,0.482
2019-12-04 11:00,0.482
2019-12-04 11:15,0.482
2019-12-04 11:30,0.482
2019-12-04 11:45,0.482
2019-12-04 12:00,0.481
2019-12-04 12:15,0.481
2019-12-04 12:30,0.482
2019-12-04 12:45,0.482
2019-12-04 13:00,0.481
2019-12-04 13:15,0.482
2019-12-04 13:30,0.482
2019-12-04 13:45,0.481
2019-12-04 14:00,0.480
2019-12-04 14:15,0.480
2019-12-04 14:30,0.480
2019-12-04 14:45,0.480
2019-12-04 15:00,0.480
2019-12-04 15:15,0.480
2019-12-04 15:30,0.480
2019-12-04 15:45,0.480
2019-12-04 16:00,0.480
2019-12-04 16:15,0.479
2019-12-04 16:30,0.480
2019-12-04 16:45,0.480
2019-12-04 17:00,0.479
2019-12-04 17:15,0.479
2019-12-04 17:30,0.478
2019-12-04 17:45,0.479
2019-12-04 18:00,0.478
2019-12-04 18:15,0.478
2019-12-04 18:30,0.478
2019-12-04 18:45,0.478
2019-12-04 19:00,0.477
2019-12-04 19:15,0.477
2019-12-04 19:30,0.477
2019-12-04 19:45,0.477
2019-12-04 20:00,0.477
2019-12-04 20:15,0.476
2019-12-04 20:30,0.477
2019-12-04 20:45,0.476
2019-12-04 21:00,0.476
2019-12-04 21:15,0.476
2019-12-04 21:30,0.476
2019-12-04 21:45,0.476
2019-12-04 22:00,0.476
2019-12-04 22:15,0.476
2019-12-04 22:30,0.475
2019-12-04 22:45,0.475
2019-12-04 23:00,0.476
2019-12-04 23:15,0.475
2019-12-04 23:30,0.475
2019-12-04 23:45,0.475
2019-12-05 00:00,0.475
2019-12-05 00:15,0.474
2019-12-05 00:30,0.474
2019-12-05 00:45,0.474
2019-12-05 01:00,0.475
2019-12-05 01:15,0.474
2019-12-05 01:30,0.474
2019-12-05 01:45,0.474
2019-12-05 02:00,0.474
2019-12-05 02:15,0.474
2019-12-05 02:30,0.473
2019-12-05 02:45,0.473
2019-12-05 03:00,0.473
2019-12-05 03:15,0.473
2019-12-05 03:30,0.473
2019-12-05 03:45,0.473
2019-12-05 04:00,0.473
2019-12-05 04:15,0.472
2019-12-05 04:30,0.472
2019-12-05 04:45,0.472
2019-12-05 05:00,0.473
2019-12-05 05:15,0.472
2019-12-05 05:30,0.472
2019-12-05 05:45,0.471
2019-12-05 06:00,0.472
2019-12-05 06:15,0.472
2019-12-05 06:30,0.472
2019-12-05 06:45,0.472
2019-12-05 07:00,0.472
2019-12-05 07:15,0.472
2019-12-05 07:30,0.472
2019-12-05 07:45,0.472
2019-12-05 08:00,0.471
2019-12-05 08:15,0.472
2019-12-05 08:30,0.471
2019-12-05 08:45,0.472
2019-12-05 09:00,0.471
2019-12-05 09:15,0.472
2019-12-05 09:30,0.472
2019-12-05 09:45,0.471
2019-12-05 10:00,0.472
2019-12-05 10:15,0.472
2019-12-05 10:30,0.472
2019-12-05 10:45,0.471
2019-12-05 11:00,0.471
2019-12-05 11:15,0.471
2019-12-05 11:30,0.470
2019-12-05 11:45,0.470
2019-12-05 12:00,0.470
2019-12-05 12:15,0.471
2019-12-05 12:30,0.470
2019-12-05 12:45,0.470
2019-12-05 13:00,0.469
2019-12-05 13:15,0.470
2019-12-05 13:30,0.472
2019-12-05 13:45,0.470
2019-12-05 14:00,0.470
2019-12-05 14:15,0.470
2019-12-05 14:30,0.470
2019-12-05 14:45,0.469
2019-12-05 15:00,0.469
2019-12-05 15:15,0.470
2019-12-05 15:30,0.469
2019-12-05 15:45,0.469
2019-12-05 16:00,0.469
2019-12-05 16:15,0.469
2019-12-05 16:30,0.469
2019-12-05 16:45,0.469
2019-12-05 17:00,0.469
2019-12-05 17:15,0.470
2019-12-05 17:30,0.471
2019-12-05 17:45,0.471
2019-12-05 18:00,0.471
2019-12-05 18:15,0.471
2019-12-05 18:30,0.471
2019-12-05 18:45,0.471
2019-12-05 19:00,0.471
2019-12-05 19:15,0.471
2019-12-05 19:30,0.472
2019-12-05 19:45,0.473
2019-12-05 20:00,0.473
2019-12-05 20:15,0.473
2019-12-05 20:30,0.475
2019-12-05 20:45,0.475
2019-12-05 21:00,0.475
2019-12-05 21:15,0.476
2019-12-05 21:30,0.476
2019-12-05 21:45,0.475
2019-12-05 22:00,0.476
2019-12-05 22:15,0.477
2019-12-05 22:30,0.477
2019-12-05 22:45,0.478
2019-12-05 23:00,0.478
2019-12-05 23:15,0.478
2019-12-05 23:30,0.478
2019-12-05 23:45,0.478
2019-12-06 00:00,0.479
2019-12-06 00:15,0.480
2019-12-06 00:30,0.480
2019-12-06 00:45,0.481
2019-12-06 01:00,0.481
2019-12-06 01:15,0.482
2019-12-06 01:30,0.482
2019-12-06 01:45,0.482
2019-12-06 02:00,0.483
2019-12-06 02:15,0.483
2019-12-06 02:30,0.484
2019-12-06 02:45,0.484
2019-12-06 03:00,0.485
2019-12-06 03:15,0.485
2019-12-06 03:30,0.486
2019-12-06 03:45,0.487
2019-12-06 04:00,0.487
2019-12-06 04:15,0.487
2019-12-06 04:30,0.488
2019-12-06 04:45,0.489
2019-12-06 05:00,0.489
2019-12-06 05:15,0.490
2019-12-06 05:30,0.490
2019-12-06 05:45,0.491
2019-12-06 06:00,0.492
2019-12-06 06:15,0.493
2019-12-06 06:30,0.495
2019-12-06 06:45,0.496
2019-12-06 07:00,0.499
2019-12-06 07:15,0.502
2019-12-06 07:30,0.505
2019-12-06 07:45,0.510
2019-12-06 08:00,0.513
2019-12-06 08:15,0.518
2019-12-06 08:30,0.523
2019-12-06 08:45,0.528
2019-12-06 09:00,0.533
2019-12-06 09:15,0.540
2019-12-06 09:30,0.546
2019-12-06 09:45,0.550
2019-12-06 10:00,0.556
2019-12-06 10:15,0.561
2019-12-06 10:30,0.565
2019-12-06 10:45,0.569
2019-12-06 11:00,0.574
2019-12-06 11:15,0.576
2019-12-06 11:30,0.579
2019-12-06 11:45,0.581
2019-12-06 12:00,0.585
2019-12-06 12:15,0.586
2019-12-06 12:30,0.589
2019-12-06 12:45,0.592
2019-12-06 13:00,0.593
2019-12-06 13:15,0.595
2019-12-06 13:30,0.596
2019-12-06 13:45,0.596
2019-12-06 14:00,0.597
2019-12-06 14:15,0.599
2019-12-06 14:30,0.600
2019-12-06 14:45,0.601
2019-12-06 15:00,0.601
2019-12-06 15:15,0.601
2019-12-06 15:30,0.603
2019-12-06 15:45,0.604
2019-12-06 16:00,0.606
2019-12-06 16:15,0.606
2019-12-06 16:30,0.607
2019-12-06 16:45,0.608
2019-12-06 17:00,0.609
2019-12-06 17:15,0.609
2019-12-06 17:30,0.610
2019-12-06 17:45,0.610
2019-12-06 18:00,0.611
2019-12-06 18:15,0.612
2019-12-06 18:30,0.613
2019-12-06 18:45,0.615
2019-12-06 19:00,0.615
2019-12-06 19:15,0.616
2019-12-06 19:30,0.618
2019-12-06 19:45,0.619
2019-12-06 20:00,0.619
2019-12-06 20:15,0.621
2019-12-06 20:30,0.622
2019-12-06 20:45,0.624
2019-12-06 21:00,0.626
2019-12-06 21:15,0.629
2019-12-06 21:30,0.633
2019-12-06 21:45,0.635
2019-12-06 22:00,0.637
2019-12-06 22:15,0.640
2019-12-06 22:30,0.643
2019-12-06 22:45,0.647
2019-12-06 23:00,0.650
2019-12-06 23:15,0.652
2019-12-06 23:30,0.655
2019-12-06 23:45,0.658
2019-12-07 00:00,0.659
2019-12-07 00:15,0.661
2019-12-07 00:30,0.663
2019-12-07 00:45,0.664
2019-12-07 01:00,0.665
2019-12-07 01:15,0.666
2019-12-07 01:30,0.666
2019-12-07 01:45,0.666
2019-12-07 02:00,0.666
2019-12-07 02:15,0.667
2019-12-07 02:30,0.667
2019-12-07 02:45,0.666
2019-12-07 03:00,0.665
2019-12-07 03:15,0.665
2019-12-07 03:30,0.664
2019-12-07 03:45,0.663
2019-12-07 04:00,0.663
2019-12-07 04:15,0.661
2019-12-07 04:30,0.659
2019-12-07 04:45,0.658
2019-12-07 05:00,0.658
2019-12-07 05:15,0.655
2019-12-07 05:30,0.654
2019-12-07 05:45,0.653
2019-12-07 06:00,0.652
2019-12-07 06:15,0.649
2019-12-07 06:30,0.648
2019-12-07 06:45,0.647
2019-12-07 07:00,0.644
2019-12-07 07:15,0.644
2019-12-07 07:30,0.642
2019-12-07 07:45,0.641
2019-12-07 08:00,0.638
2019-12-07 08:15,0.638
2019-12-07 08:30,0.636
2019-12-07 08:45,0.635
2019-12-07 09:00,0.633
2019-12-07 09:15,0.632
2019-12-07 09:30,0.631
2019-12-07 09:45,0.629
2019-12-07 10:00,0.629
2019-12-07 10:15,0.627
2019-12-07 10:30,0.626
2019-12-07 10:45,0.624
2019-12-07 11:00,0.623
2019-12-07 11:15,0.621
2019-12-07 11:30,0.620
2019-12-07 11:45,0.620
2019-12-07 12:00,0.618
2019-12-07 12:15,0.617
2019-12-07 12:30,0.616
2019-12-07 12:45,0.616
2019-12-07 13:00,0.614
2019-12-07 13:15,0.613
2019-12-07 13:30,0.612
2019-12-07 13:45,0.611
2019-12-07 14:00,0.610
2019-12-07 14:15,0.609
2019-12-07 14:30,0.609
2019-12-07 14:45,0.608
2019-12-07 15:00,0.607
2019-12-07 15:15,0.607
2019-12-07 15:30,0.605
2019-12-07 15:45,0.604
2019-12-07 16:00,0.604
2019-12-07 16:15,0.604
2019-12-07 16:30,0.603
2019-12-07 16:45,0.603
2019-12-07 17:00,0.602
2019-12-07 17:15,0.600
2019-12-07 17:30,0.601
2019-12-07 17:45,0.600
2019-12-07 18:00,0.598
2019-12-07 18:15,0.598
2019-12-07 18:30,0.598
2019-12-07 18:45,0.596
2019-12-07 19:00,0.596
2019-12-07 19:15,0.595
2019-12-07 19:30,0.594
2019-12-07 19:45,0.595
2019-12-07 20:00,0.594
2019-12-07 20:15,0.594
2019-12-07 20:30,0.594
2019-12-07 20:45,0.595
2019-12-07 21:00,0.593
2019-12-07 21:15,0.592
2019-12-07 21:30,0.593
2019-12-07 21:45,0.593
2019-12-07 22:00,0.594
2019-12-07 22:15,0.594
2019-12-07 22:30,0.601
2019-12-07 22:45,0.595
2019-12-07 23:00,0.596
2019-12-07 23:15,0.597
2019-12-07 23:30,0.599
2019-12-07 23:45,0.601
2019-12-08 00:00,0.603
2019-12-08 00:15,0.603
2019-12-08 00:30,0.604
2019-12-08 00:45,0.603
2019-12-08 01:00,0.604
2019-12-08 01:15,0.604
2019-12-08 01:30,0.605
2019-12-08 01:45,0.605
2019-12-08 02:00,0.606
2019-12-08 02:15,0.607
2019-12-08 02:30,0.607
2019-12-08 02:45,0.608
2019-12-08 03:00,0.609
2019-12-08 03:15,0.610
2019-12-08 03:30,0.611
2019-12-08 03:45,0.611
2019-12-08 04:00,0.612
2019-12-08 04:15,0.614
2019-12-08 04:30,0.614
2019-12-08 04:45,0.616
2019-12-08 05:00,0.616
2019-12-08 05:15,0.618
2019-12-08 05:30,0.620
2019-12-08 05:45,0.621
2019-12-08 06:00,0.623
2019-12-08 06:15,0.627
2019-12-08 06:30,0.629
2019-12-08 06:45,0.633
2019-12-08 07:00,0.638
2019-12-08 07:15,0.643
2019-12-08 07:30,0.650
2019-12-08 07:45,0.657
2019-12-08 08:00,0.665
2019-12-08 08:15,0.673
2019-12-08 08:30,0.681
2019-12-08 08:45,0.688
2019-12-08 09:00,0.696
2019-12-08 09:15,0.704
2019-12-08 09:30,0.710
2019-12-08 09:45,0.716
2019-12-08 10:00,0.721
2019-12-08 10:15,0.727
2019-12-08 10:30,0.731
2019-12-08 10:45,0.736
2019-12-08 11:00,0.740
2019-12-08 11:15,0.744
2019-12-08 11:30,0.748
2019-12-08 11:45,0.752
2019-12-08 12:00,0.755
2019-12-08 12:15,0.758
2019-12-08 12:30,0.762
2019-12-08 12:45,0.764
2019-12-08 13:00,0.768
2019-12-08 13:15,0.772
2019-12-08 13:30,0.775
2019-12-08 13:45,0.779
2019-12-08 14:00,0.783
2019-12-08 14:15,0.787
2019-12-08 14:30,0.790
2019-12-08 14:45,0.793
2019-12-08 15:00,0.795
2019-12-08 15:15,0.798
2019-12-08 15:30,0.802
2019-12-08 15:45,0.807
2019-12-08 16:00,0.811
2019-12-08 16:15,0.815
2019-12-08 16:30,0.819
2019-12-08 16:45,0.823
2019-12-08 17:00,0.828
2019-12-08 17:15,0.831
2019-12-08 17:30,0.835
2019-12-08 17:45,0.839
2019-12-08 18:00,0.843
2019-12-08 18:15,0.848
2019-12-08 18:30,0.853
2019-12-08 18:45,0.857
2019-12-08 19:00,0.862
2019-12-08 19:15,0.867
2019-12-08 19:30,0.871
2019-12-08 19:45,0.875
2019-12-08 20:00,0.879
2019-12-08 20:15,0.882
2019-12-08 20:30,0.885
2019-12-08 20:45,0.890
2019-12-08 21:00,0.893
2019-12-08 21:15,0.896
2019-12-08 21:30,0.901
2019-12-08 21:45,0.905
2019-12-08 22:00,0.910
2019-12-08 22:15,0.914
2019-12-08 22:30,0.919
2019-12-08 22:45,0.923
2019-12-08 23:00,0.927
2019-12-08 23:15,0.927
2019-12-08 23:30,0.931
2019-12-08 23:45,0.934
2019-12-09 00:00,0.936
2019-12-09 00:15,0.938
2019-12-09 00:30,0.941
2019-12-09 00:45,0.944
2019-12-09 01:00,0.946
2019-12-09 01:15,0.950
2019-12-09 01:30,0.954
2019-12-09 01:45,0.958
2019-12-09 02:00,0.959
2019-12-09 02:15,0.962
2019-12-09 02:30,0.964
2019-12-09 02:45,0.967
2019-12-09 03:00,0.968
2019-12-09 03:15,0.970
2019-12-09 03:30,0.973
2019-12-09 03:45,0.973
2019-12-09 04:00,0.976
2019-12-09 04:15,0.977
2019-12-09 04:30,0.979
2019-12-09 04:45,0.980
2019-12-09 05:00,0.982
2019-12-09 05:15,0.983
2019-12-09 05:30,0.983
2019-12-09 05:45,0.987
2019-12-09 06:00,0.987
2019-12-09 06:15,0.988
2019-12-09 06:30,0.991
2019-12-09 06:45,0.992
2019-12-09 07:00,0.992
2019-12-09 07:15,0.994
2019-12-09 07:30,0.995
2019-12-09 07:45,0.997
2019-12-09 08:00,0.998
2019-12-09 08:15,0.998
2019-12-09 08:30,1.000
2019-12-09 08:45,1.000
2019-12-09 09:00,1.003
2019-12-09 09:15,1.003
2019-12-09 09:30,1.004
2019-12-09 09:45,1.007
2019-12-09 10:00,1.009
2019-12-09 10:15,1.009
2019-12-09 10:30,1.010
2019-12-09 10:45,1.011
2019-12-09 11:00,1.013
2019-12-09 11:15,1.014
2019-12-09 11:30,1.014
2019-12-09 11:45,1.018
2019-12-09 12:00,1.019
2019-12-09 12:15,1.019
2019-12-09 12:30,1.021
2019-12-09 12:45,1.021
2019-12-09 13:00,1.022
2019-12-09 13:15,1.024
2019-12-09 13:30,1.024
2019-12-09 13:45,1.027
2019-12-09 14:00,1.026
2019-12-09 14:15,1.027
2019-12-09 14:30,1.028
2019-12-09 14:45,1.028
2019-12-09 15:00,1.028
2019-12-09 15:15,1.029
2019-12-09 15:30,1.030
2019-12-09 15:45,1.029
2019-12-09 16:00,1.032
2019-12-09 16:15,1.032
2019-12-09 16:30,1.032
2019-12-09 16:45,1.032
2019-12-09 17:00,1.031
2019-12-09 17:15,1.032
2019-12-09 17:30,1.033
2019-12-09 17:45,1.031
2019-12-09 18:00,1.032
2019-12-09 18:15,1.031
2019-12-09 18:30,1.031
2019-12-09 18:45,1.031
2019-12-09 19:00,1.031
2019-12-09 19:15,1.030
2019-12-09 19:30,1.029
2019-12-09 19:45,1.028
2019-12-09 20:00,1.026
2019-12-09 20:15,1.027
2019-12-09 20:30,1.026
2019-12-09 20:45,1.025
2019-12-09 21:00,1.024
2019-12-09 21:15,1.024
2019-12-09 21:30,1.022
2019-12-09 21:45,1.021
2019-12-09 22:00,1.018
2019-12-09 22:15,1.017
2019-12-09 22:30,1.013
2019-12-09 22:45,1.013
2019-12-09 23:00,1.010
2019-12-09 23:15,1.008
2019-12-09 23:30,1.007
2019-12-09 23:45,1.004
2019-12-10 00:00,1.000
2019-12-10 00:15,0.998
2019-12-10 00:30,0.996
2019-12-10 00:45,0.993
2019-12-10 01:00,0.989
2019-12-10 01:15,0.984
2019-12-10 01:30,0.984
2019-12-10 01:45,0.980
2019-12-10 02:00,0.976
2019-12-10 02:15,0.973
2019-12-10 02:30,0.970
2019-12-10 02:45,0.966
2019-12-10 03:00,0.963
2019-12-10 03:15,0.960
2019-12-10 03:30,0.957
2019-12-10 03:45,0.952
2019-12-10 04:00,0.950
2019-12-10 04:15,0.945
2019-12-10 04:30,0.942
2019-12-10 04:45,0.936
2019-12-10 05:00,0.933
2019-12-10 05:15,0.929
2019-12-10 05:30,0.927
2019-12-10 05:45,0.923
2019-12-10 06:00,0.920
2019-12-10 06:15,0.916
2019-12-10 06:30,0.913
2019-12-10 06:45,0.909
2019-12-10 07:00,0.906
2019-12-10 07:15,0.903
2019-12-10 07:30,0.900
2019-12-10 07:45,0.899
2019-12-10 08:00,0.898
2019-12-10 08:15,0.894
2019-12-10 08:30,0.892
2019-12-10 08:45,0.890
2019-12-10 09:00,0.886
2019-12-10 09:15,0.883
2019-12-10 09:30,0.880
