datetime,value
2019-10-18 14:00,
2019-10-18 14:15,
2019-10-18 14:30,
2019-10-18 14:45,
2019-10-18 15:00,17.877
2019-10-18 15:15,17.876
2019-10-18 15:30,17.875
2019-10-18 15:45,17.876
2019-10-18 16:00,17.875
2019-10-18 16:15,17.874
2019-10-18 16:30,17.875
2019-10-18 16:45,17.875
2019-10-18 17:00,17.875
2019-10-18 17:15,17.874
2019-10-18 17:30,17.874
2019-10-18 17:45,17.875
2019-10-18 18:00,17.875
2019-10-18 18:15,17.875
2019-10-18 18:30,17.875
2019-10-18 18:45,17.874
2019-10-18 19:00,17.873
2019-10-18 19:15,17.873
2019-10-18 19:30,17.873
2019-10-18 19:45,17.874
2019-10-18 20:00,17.874
2019-10-18 20:15,17.873
2019-10-18 20:30,17.873
2019-10-18 20:45,17.873
2019-10-18 21:00,17.873
2019-10-18 21:15,17.873
2019-10-18 21:30,17.872
2019-10-18 21:45,17.872
2019-10-18 22:00,17.872
2019-10-18 22:15,17.871
2019-10-18 22:30,17.870
2019-10-18 22:45,17.870
2019-10-18 23:00,17.870
2019-10-18 23:15,17.870
2019-10-18 23:30,17.869
2019-10-18 23:45,17.870
2019-10-19 00:00,17.869
2019-10-19 00:15,17.868
2019-10-19 00:30,17.869
2019-10-19 00:45,17.867
2019-10-19 01:00,17.868
2019-10-19 01:15,17.867
2019-10-19 01:30,17.867
2019-10-19 01:45,17.867
2019-10-19 02:00,17.867
2019-10-19 02:15,17.867
2019-10-19 02:30,17.867
2019-10-19 02:45,17.866
2019-10-19 03:00,17.865
2019-10-19 03:15,17.865
2019-10-19 03:30,17.865
2019-10-19 03:45,17.866
2019-10-19 04:00,17.865
2019-10-19 04:15,17.865
2019-10-19 04:30,17.865
2019-10-19 04:45,17.865
2019-10-19 05:00,17.864
2019-10-19 05:15,17.864
2019-10-19 05:30,17.864
2019-10-19 05:45,17.864
2019-10-19 06:00,17.864
2019-10-19 06:15,17.864
2019-10-19 06:30,17.862
2019-10-19 06:45,17.863
2019-10-19 07:00,17.862
2019-10-19 07:15,17.862
2019-10-19 07:30,17.861
2019-10-19 07:45,17.861
2019-10-19 08:00,17.861
2019-10-19 08:15,17.861
2019-10-19 08:30,17.861
2019-10-19 08:45,17.860
2019-10-19 09:00,17.860
2019-10-19 09:15,17.860
2019-10-19 09:30,17.859
2019-10-19 09:45,17.858
2019-10-19 10:00,17.858
2019-10-19 10:15,17.858
2019-10-19 10:30,17.857
2019-10-19 10:45,17.858
2019-10-19 11:00,17.858
2019-10-19 11:15,17.857
2019-10-19 11:30,17.857
2019-10-19 11:45,17.856
2019-10-19 12:00,17.856
2019-10-19 12:15,17.855
2019-10-19 12:30,17.856
2019-10-19 12:45,17.856
2019-10-19 13:00,17.854
2019-10-19 13:15,17.855
2019-10-19 13:30,17.854
2019-10-19 13:45,17.854
2019-10-19 14:00,17.854
2019-10-19 14:15,17.853
2019-10-19 14:30,17.852
2019-10-19 14:45,17.852
