datetime,value
2019-11-01 20:00,
2019-11-01 20:15,0.174
2019-11-01 20:30,0.175
2019-11-01 20:45,0.174
2019-11-01 21:00,0.174
2019-11-01 21:15,0.174
2019-11-01 21:30,0.174
2019-11-01 21:45,0.175
2019-11-01 22:00,0.174
2019-11-01 22:15,0.175
2019-11-01 22:30,0.177
2019-11-01 22:45,0.180
2019-11-01 23:00,0.181
2019-11-01 23:15,0.182
2019-11-01 23:30,0.182
2019-11-01 23:45,0.181
2019-11-02 00:00,0.180
2019-11-02 00:15,0.180
2019-11-02 00:30,0.179
2019-11-02 00:45,0.179
2019-11-02 01:00,0.178
2019-11-02 01:15,0.178
2019-11-02 01:30,0.178
2019-11-02 01:45,0.178
2019-11-02 02:00,0.178
2019-11-02 02:15,0.178
2019-11-02 02:30,0.178
2019-11-02 02:45,0.179
2019-11-02 03:00,0.179
2019-11-02 03:15,0.179
2019-11-02 03:30,0.180
2019-11-02 03:45,0.181
2019-11-02 04:00,0.183
2019-11-02 04:15,0.185
2019-11-02 04:30,0.187
2019-11-02 04:45,0.189
2019-11-02 05:00,0.190
2019-11-02 05:15,0.190
2019-11-02 05:30,0.191
2019-11-02 05:45,0.192
2019-11-02 06:00,0.192
2019-11-02 06:15,0.192
2019-11-02 06:30,0.192
2019-11-02 06:45,0.192
2019-11-02 07:00,0.193
2019-11-02 07:15,0.193
2019-11-02 07:30,0.193
2019-11-02 07:45,0.193
2019-11-02 08:00,0.193
2019-11-02 08:15,0.193
2019-11-02 08:30,0.193
2019-11-02 08:45,0.193
2019-11-02 09:00,0.193
2019-11-02 09:15,0.193
2019-11-02 09:30,0.193
2019-11-02 09:45,0.193
2019-11-02 10:00,0.193
2019-11-02 10:15,0.193
2019-11-02 10:30,0.192
2019-11-02 10:45,0.192
2019-11-02 11:00,0.192
2019-11-02 11:15,0.192
2019-11-02 11:30,0.192
2019-11-02 11:45,0.192
2019-11-02 12:00,0.192
2019-11-02 12:15,0.192
2019-11-02 12:30,0.191
2019-11-02 12:45,0.191
2019-11-02 13:00,0.191
2019-11-02 13:15,0.190
2019-11-02 13:30,0.190
2019-11-02 13:45,0.189
2019-11-02 14:00,0.190
2019-11-02 14:15,0.190
2019-11-02 14:30,0.190
2019-11-02 14:45,0.192
2019-11-02 15:00,0.194
2019-11-02 15:15,0.197
2019-11-02 15:30,0.198
2019-11-02 15:45,0.200
2019-11-02 16:00,0.201
2019-11-02 16:15,0.203
2019-11-02 16:30,0.206
2019-11-02 16:45,0.210
2019-11-02 17:00,0.215
2019-11-02 17:15,0.217
2019-11-02 17:30,0.219
2019-11-02 17:45,0.221
2019-11-02 18:00,0.221
2019-11-02 18:15,0.220
2019-11-02 18:30,0.220
2019-11-02 18:45,0.220
2019-11-02 19:00,0.227
2019-11-02 19:15,0.232
2019-11-02 19:30,0.233
2019-11-02 19:45,0.232
2019-11-02 20:00,0.231
2019-11-02 20:15,0.231
2019-11-02 20:30,0.253
2019-11-02 20:45,0.312
2019-11-02 21:00,0.377
2019-11-02 21:15,0.440
2019-11-02 21:30,0.498
2019-11-02 21:45,0.525
2019-11-02 22:00,0.533
2019-11-02 22:15,0.543
2019-11-02 22:30,0.574
2019-11-02 22:45,0.610
2019-11-02 23:00,0.629
2019-11-02 23:15,0.633
2019-11-02 23:30,0.634
2019-11-02 23:45,0.633
2019-11-03 00:00,0.632
2019-11-03 00:15,0.634
2019-11-03 00:30,0.635
2019-11-03 00:45,0.635
2019-11-03 01:00,0.630
2019-11-03 01:15,0.622
2019-11-03 01:30,0.611
2019-11-03 01:45,0.600
2019-11-03 02:00,0.593
2019-11-03 02:15,0.605
2019-11-03 02:30,0.633
