datetime,value
2019-10-18 14:00,
2019-10-18 14:15,
2019-10-18 14:30,
2019-10-18 14:45,1.160
2019-10-18 15:00,1.160
2019-10-18 15:15,1.160
2019-10-18 15:30,1.159
2019-10-18 15:45,1.159
2019-10-18 16:00,1.158
2019-10-18 16:15,1.159
2019-10-18 16:30,1.159
2019-10-18 16:45,1.160
2019-10-18 17:00,1.161
2019-10-18 17:15,1.160
2019-10-18 17:30,1.158
2019-10-18 17:45,1.159
2019-10-18 18:00,1.157
2019-10-18 18:15,1.157
2019-10-18 18:30,1.159
2019-10-18 18:45,1.157
2019-10-18 19:00,1.156
2019-10-18 19:15,1.156
2019-10-18 19:30,1.157
2019-10-18 19:45,1.156
2019-10-18 20:00,1.156
2019-10-18 20:15,1.156
2019-10-18 20:30,1.154
2019-10-18 20:45,1.154
2019-10-18 21:00,1.154
2019-10-18 21:15,1.153
2019-10-18 21:30,1.153
2019-10-18 21:45,1.152
2019-10-18 22:00,1.152
2019-10-18 22:15,1.152
2019-10-18 22:30,1.152
2019-10-18 22:45,1.150
2019-10-18 23:00,1.149
2019-10-18 23:15,1.149
2019-10-18 23:30,1.149
2019-10-18 23:45,1.148
2019-10-19 00:00,1.149
2019-10-19 00:15,1.148
2019-10-19 00:30,1.148
2019-10-19 00:45,1.147
2019-10-19 01:00,1.146
2019-10-19 01:15,1.146
2019-10-19 01:30,1.146
2019-10-19 01:45,1.145
2019-10-19 02:00,1.144
2019-10-19 02:15,1.144
2019-10-19 02:30,1.145
2019-10-19 02:45,1.144
2019-10-19 03:00,1.143
2019-10-19 03:15,1.143
2019-10-19 03:30,1.143
2019-10-19 03:45,1.142
2019-10-19 04:00,1.142
2019-10-19 04:15,1.142
2019-10-19 04:30,1.142
2019-10-19 04:45,1.142
2019-10-19 05:00,1.141
2019-10-19 05:15,1.142
2019-10-19 05:30,1.141
2019-10-19 05:45,1.140
2019-10-19 06:00,1.140
2019-10-19 06:15,1.140
2019-10-19 06:30,1.139
2019-10-19 06:45,1.139
2019-10-19 07:00,1.138
2019-10-19 07:15,1.138
2019-10-19 07:30,1.137
2019-10-19 07:45,1.137
2019-10-19 08:00,1.138
2019-10-19 08:15,1.136
2019-10-19 08:30,1.137
2019-10-19 08:45,1.136
2019-10-19 09:00,1.136
2019-10-19 09:15,1.136
2019-10-19 09:30,1.135
2019-10-19 09:45,1.135
2019-10-19 10:00,1.135
2019-10-19 10:15,1.134
2019-10-19 10:30,1.134
2019-10-19 10:45,1.134
2019-10-19 11:00,1.133
2019-10-19 11:15,1.133
2019-10-19 11:30,1.133
2019-10-19 11:45,1.133
2019-10-19 12:00,1.133
2019-10-19 12:15,1.133
2019-10-19 12:30,1.132
2019-10-19 12:45,1.133
2019-10-19 13:00,1.132
2019-10-19 13:15,1.131
2019-10-19 13:30,1.131
2019-10-19 13:45,1.131
2019-10-19 14:00,1.129
2019-10-19 14:15,1.130
2019-10-19 14:30,1.129
2019-10-19 14:45,1.129
