R147 Between Dunshaughlin and Navan, Tara, Co. Meath	000000020031	TMU R147 020.0 N	NRA	NRA_000000020031	53.57967	-6.5873699999999999
N25 Between R680 and R710 Junctions (Kilmeaden Bypass) 	000000032501	32501	NRA	NRA_000000032501	52.24051	-7.2420900000000001
N20 Between Buttevant and Charleville, Co. Cork	000000001201	TMU N20 050.0 N	NRA	NRA_000000001201	52.28539	-8.6791999999999998
N05 Between Turlough and Castlebar, Gortnafolla, Co. Mayo	000000001052	TMU N05 110.0 W	NRA	NRA_000000001052	53.862789999999997	-9.2776899999999998
N17 Between Tobercurry and Charlestown, Co. Sligo	000000001173	TMU N17 030.0 S	NRA	NRA_000000001173	53.995170000000002	-8.7767400000000002
M1-4 M01 Northbound On Slip Jn09	000000003104	TMU M01 038.0 N	NRA	NRA_000000003104	53.703339999999997	-6.3860799999999998
TME 13 M03 Jn10 Southbound On Ramp	000000003313	TMU M03 050.0 S	NRA	NRA_000000003313	53.708089999999999	-6.8546800000000001
M09 Between Jn10 Knocktopher and Jn11 Mullinavat, Co. Kilkenny	000000020094	TMU M09 110.0 N	NRA	NRA_000000020094	52.381729999999997	-7.1720800000000002
N87 Between Ballyconnel and NI Border, North of Swanlinbar, Co. Cavan	000000001871	TMU N87 030.0 N	NRA	NRA_000000001871	54.199710000000003	-7.7049799999999999
N31 Brewery Road, Leopardstown, Co. Dublin	000000001312	TMU N31 000.0 E	NRA	NRA_000000001312	53.278460000000003	-6.1982100000000004
N10 Between Kilkenny City and M09 Jn09 Kilkenny (South), Grevine, Co. Kilkenny	000000001101	TMU N10 015.0 N	NRA	NRA_000000001101	52.610419999999998	-7.2445500000000003
N21 Castleisland Bypass, Mullaghmarky, Co. Kerry	000000202103	TMU N21 070.0 N	NRA	NRA_000000202103	52.247529999999998	-9.4820399999999996
M18 Cusheen, Co. Clare	000000020186	TMU M18 055.0 S	NRA	NRA_000000020186	52.926310000000001	-8.9155200000000008
N68 Between Ennis and Kilrush, Ballyduneen, Co. Clare	000000001681	TMU N68 030.0 E	NRA	NRA_000000001681	52.709569999999999	-9.2640999999999991
N11 North of Arklow Bypass, Arklow, Co. Wicklow	000000020114	TMU N11 060.0 S	NRA	NRA_000000020114	52.822180000000003	-6.1426600000000002
M01 Between Jn02 Dublin Airport and Jn03 Swords, Swords, Co. Dublin	000000020011	TMU M01 005.0 N	NRA	NRA_000000020011	53.436630000000001	-6.2103000000000002
R712 Between Kilkenny and Paulstown, Brickana, Co. Kilkenny	000000001102	TMU R712 010.0 E	NRA	NRA_000000001102	52.648229999999998	-7.0998000000000001
N23 Castleisland Bypass, Kealgorm, Co. Kerry	000000202301	TMU N23 010.0 S	NRA	NRA_000000202301	52.224550000000001	-9.47804
M09 Between Jn07 and Jn08, Jordanstown, Co. Kilkenny	000000020906	TMU M09 070.0 N	NRA	NRA_000000020906	52.675800000000002	-7.0461999999999998
N71 Between Bantry and Glengarriff, North of Bantry, Co. Cork	000000001715	TMU N71 190.0 W	NRA	NRA_000000001715	51.702350000000003	-9.4423700000000004
N02 Between Castleblaney and Monaghan Town, Clontibert, Co. Monaghan	000000001024	TMU N02 110.0 N	NRA	NRA_000000001024	54.206150000000001	-6.8458300000000003
N15 Between Bundoran and Sligo, Tullaghan, Co. Leitrim	000000020153	TMU N15 080.0 N	NRA	NRA_000000020153	54.462200000000003	-8.3652300000000004
N40 Between Kinsale Road and Douglas Interchange, South Ring Road, Togher, Co. Cork	000000001253	TMU N40 010.0 E	NRA	NRA_000000001253	51.874879999999997	-8.4478299999999997
N02 Between Ashbourne and Slane, Crickstown Co. Meath	000000001023	TMU N02 020.0 N	NRA	NRA_000000001023	53.542279999999998	-6.4285300000000003
M1-5 M01 Southbound Jn07 to Jn08	000000003105	TMU M01 034.0 S	NRA	NRA_000000003105	53.673200000000001	-6.3510900000000001
N69 Between Listowel and Tralee, Knockbrack, Co. Kerry	000000001691	TMU N69 090.0 W	NRA	NRA_000000001691	52.339820000000003	-9.62181
N40 Between Ballinora and Curraheen, South Ring Road, Bishopstown, Co. Cork	000000001255	TMU N40 000.0 W	NRA	NRA_000000001255	51.876359999999998	-8.5607199999999999
N25 Northeast of Dungarvan, Skehanard, Co. Waterford	000000020255	TMU N25 070.0 W	NRA	NRA_000000020255	52.105240000000002	-7.6038600000000001
N74 Between Golden and Tipperary Town, West of Golden, Co. Tipperary	000000001741	TMU N74 010.0 W	NRA	NRA_000000001741	52.494959999999999	-8.0070899999999998
N25 Between NewRoss and Wexford Town, Carrickbyrne, Co. Wexford	000000020252	TMU N25 150.0 E	NRA	NRA_000000020252	52.36016	-6.7881499999999999
M07 Jn19 to M07 Jn21 Borris in Ossory	000000003703	TMU M07 100.0 W	NRA	NRA_000000003703	52.91507	-7.4940100000000003
N69 Between Askeaton and Foynes, Clondrinagh, Co. Limerick	000000001692	TMU N69 020.0 W	NRA	NRA_000000001692	52.605409999999999	-9.00779
N11 Between Ferrycarrig and Oilgate, Co. Wexford	000000001112	TMU N11 120.0 N	NRA	NRA_000000001112	52.395600000000002	-6.5198
N22 Killarney Northern Ring Road, Killarney, Co. Kerry	000000001223	TMU N22 090.0 W	NRA	NRA_000000001223	52.066330000000001	-9.4947300000000006
R148 East of Kinnegad, Ardnamullen, Co. Meath	000000001045	TMU R148 040.0 W	NRA	NRA_000000001045	53.449710000000003	-7.06698
M1-6 M01 Castlebellingham Jn15 to Jn16	000000003106	TMU M01 060.0 N	NRA	NRA_000000003106	53.911749999999998	-6.4168200000000004
TME 05 M03 Jn06 to Jn07	000000003305	TME M03 021.0 S	NRA	NRA_000000003305	53.516019999999997	-6.5616700000000003
N24 Between Carrick-on-Suir and Clonmel, Killaloan, Co. Tipperary	000000001242	TMU N24 080.0 W	NRA	NRA_000000001242	52.364899999999999	-7.6267500000000004
M01 Between Jn18 Carlingford and Jn19 Ravensdale, Ballymascanlan Co. Louth	000000020018	TMU M01 080.0 S	NRA	NRA_000000020018	54.039200000000001	-6.3760500000000002
N52 Between N52/Belvedere and N52/L1122 Ballinagore Junctions	000000001524	TMU N52 040.0 E	NRA	NRA_000000001524	53.439720000000001	-7.3730700000000002
