id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14963529,Charming City Center Residence,31609805,Maggie,,Dublin City,53.33569,-6.27232,Entire home/apt,222,2,156,2019-11-22,4.47,1,0
14972466,Apartment in Dublin city centre,14129744,Andrea,,Dublin City,53.34414,-6.26637,Entire home/apt,90,2,6,2017-09-01,0.16,1,0
14979329,Rare Find Superking Bed & Balcony Temple Bar,34571024,Patrick,,Dublin City,53.34453,-6.26869,Private room,90,5,72,2019-11-17,1.86,2,28
14998533,Room with Private Bathroom Close to City Centre,91116301,Christina,,Dublin City,53.35125,-6.28676,Private room,69,3,151,2019-11-18,3.90,2,17
14999844,Modern apartment 25 minutes from Dublin centre.,66491715,Nolbert,,Dn Laoghaire-Rathdown,53.27812,-6.21513,Entire home/apt,200,10,3,2019-06-14,0.09,2,47
15000162,Entire house in the heart of Dublin,15999200,Renato,,Dublin City,53.33611,-6.24417,Entire home/apt,180,3,1,2017-10-31,0.04,1,0
15008695,cosy 3 bedded house,85444224,Michelle,,Fingal,53.44403,-6.15463,Shared room,45,1,14,2019-06-09,0.36,4,365
15012928,"Lovely large room in great location,",94747457,Veronica,,Fingal,53.38557,-6.41292,Private room,200,1,1,2016-10-11,0.03,1,364
15014593,Stylish Apt a Stone Throw f/ the Convention Centre,94761315,Vivienne,,Dublin City,53.34563,-6.24423,Entire home/apt,140,2,153,2019-11-11,3.94,1,50
15017016,"Sophisticated City-Centre Apartment, Dublin",94763078,AnneMarie,,Dublin City,53.34977,-6.26719,Entire home/apt,160,2,156,2019-11-10,4.02,2,20
15017537,4 Bed House between Silicon Docks & Aviva Stadium,94779188,Órla,,Dublin City,53.33748,-6.23121,Entire home/apt,350,3,145,2019-11-24,3.89,1,88
15022396,Riverside House,19164248,Mark,,South Dublin,53.30423,-6.27939,Entire home/apt,150,7,3,2017-09-16,0.08,1,0
15022484,"Loft in Portobello, Dublin City Center",94827084,Diana Emille,,Dublin City,53.33306,-6.27736,Entire home/apt,69,2,13,2017-01-01,0.33,1,0
15025047,City Centre Townhouse near Guinness Factory,43854610,Shane,,Dublin City,53.33852,-6.27344,Entire home/apt,295,1,82,2018-11-11,2.45,2,0
15034757,City Centre House & Parking (Kilmainham).,94952660,Rosemount,,Dublin City,53.3416,-6.30567,Entire home/apt,175,2,53,2019-11-11,2.76,1,302
15040997,City Centre apartment looking out onto the Liffey,66912449,Eoin,,Dublin City,53.3466,-6.25713,Entire home/apt,125,3,11,2017-03-01,0.28,2,0
15041289,Friendly House,95023433,Hugh,,Fingal,53.38592,-6.37214,Private room,120,2,15,2018-07-26,0.41,1,178
15041305,Spacious Double Bedroom in Dublin 2,88262026,Shane,,Dublin City,53.34129,-6.2421,Private room,85,1,48,2019-08-02,1.24,3,178
15054939,Victorian townhouse,95161383,Phil,,Dublin City,53.35501,-6.26963,Entire home/apt,125,4,52,2019-09-30,1.36,1,9
15055615,2 bedroom apartment near city centre,3974041,David,,Dublin City,53.33183,-6.29502,Entire home/apt,200,2,22,2018-03-18,0.57,2,0
15056586,**CITYCENTRE*Between Guinness&TempleBar*FREE PRKNG,31284582,Paul,,Dublin City,53.34724,-6.27647,Entire home/apt,180,2,183,2019-11-03,4.74,55,83
15063921,"Eclectic, cosy and bright family home in Dublin 5",26474432,Chiara,,Dublin City,53.38303,-6.21003,Private room,42,1,219,2019-11-21,5.83,1,67
15064868,Single  Bedroom with Lounge to relax in.,35699685,Annette,,South Dublin,53.35419,-6.47156,Private room,59,1,167,2019-11-12,4.47,2,143
15065046,Modern Apt in The Heart Of City Centre Temple Bar,9895249,Sabrina,,Dublin City,53.34706,-6.26313,Entire home/apt,95,1,315,2019-08-30,8.30,5,0
15069913,Stylish House Dublin 4- close to City Centre & RDS,21599128,Marc,,Dublin City,53.31678,-6.23242,Entire home/apt,150,2,22,2018-01-02,0.59,2,0
15096055,Private Room & Private Bathroom - Central Area,27381578,Adam,,Dublin City,53.34727,-6.28251,Private room,80,1,18,2017-07-09,0.47,1,0
15096191,Clean and quiet place,95571556,Jenny,,South Dublin,53.28953,-6.37338,Private room,50,1,1,2017-11-27,0.04,1,0
15107878,Central Apt in Historical Dublin,26188402,Corinna,,Dublin City,53.3402,-6.31087,Entire home/apt,90,2,162,2019-11-22,4.28,1,265
15112889,Dublin City Centre - Temple Bar,20008534,Ellen,,Dublin City,53.3447,-6.26836,Private room,70,4,6,2017-05-22,0.16,1,0
15119596,Private rooms in modern family home,45833627,Sarah,,Dublin City,53.37932,-6.19452,Private room,49,2,22,2019-11-14,0.57,5,364
15119820,Private rooms in modern family home,45833627,Sarah,,Dublin City,53.3791,-6.19337,Private room,49,2,24,2019-10-27,0.72,5,364
15119965,Single room in modern family home,45833627,Sarah,,Dublin City,53.37807,-6.19404,Private room,49,2,38,2019-09-28,0.98,5,359
15122628,Double Room unsuite,49269911,Daragh,,Fingal,53.38536,-6.06832,Private room,80,1,159,2019-11-15,5.48,2,81
15125783,Double Bedroom with Lounge to relax in .,35699685,Annette,,South Dublin,53.35416,-6.46974,Private room,45,1,109,2019-11-25,2.90,2,140
15127149,Amazing double bedroom en suite in brand new Apt.,95889751,Domenico,,Dublin City,53.34776,-6.27695,Private room,100,2,146,2019-11-10,3.78,1,61
15128996,King size bed - Private room with walking shower,94068872,Peter,,Dublin City,53.33726,-6.29299,Private room,50,2,26,2019-08-26,0.83,2,11
15137237,Bright airy convenient flat in Terenure D6W,32325183,John,,Dublin City,53.31802,-6.2806,Entire home/apt,65,1,202,2019-10-24,5.23,4,7
15138522,Dublin Designer Townhouse - 15 Mins Walk City,9243520,Donal,,Dublin City,53.34922,-6.28498,Entire home/apt,199,2,138,2019-09-26,3.85,1,0
15139488,Beautiful Apt City Center,95237228,Chris,,Dublin City,53.34319,-6.23918,Entire home/apt,250,2,30,2019-11-13,1.27,3,282
15140015,King size bed near Temple bar R6,35193720,Tom,,Dublin City,53.34499,-6.27943,Private room,52,2,200,2019-11-08,5.89,12,79
15155552,Luxury 2 Bed Apartment in Great Location,12788036,Geoff,,Dn Laoghaire-Rathdown,53.30235,-6.18252,Entire home/apt,110,3,81,2019-11-18,2.11,1,141
15156567,"Bright & Modern 2bed in Dublin City Centre, Apt 3",60819658,Eamonn,,Dublin City,53.35429,-6.24798,Entire home/apt,105,15,156,2019-11-19,4.12,9,270
15157421,Suburbian Luxury 15 Minutes to town,70154490,Gavin  RG,,Dublin City,53.31102,-6.28098,Entire home/apt,105,3,78,2019-11-12,2.09,23,0
15158289,Beautiful 2 bedroom apartment South Dublin,42016540,John,,Dn Laoghaire-Rathdown,53.27235,-6.25529,Entire home/apt,95,2,3,2019-04-06,0.08,1,0
15159484,Single room close to sea & village,94837502,Catherine,,Fingal,53.45328,-6.18526,Private room,75,1,2,2019-09-18,0.11,1,179
15160787,Cozy.! Private double bedroom. City Center.,96187081,Eduardo,,Dublin City,53.36514,-6.26337,Private room,55,1,169,2019-11-03,4.43,5,73
15161206,Bedroom in Victorian Family Home Private Bathroom,31671969,John & Emma,,Dublin City,53.35481,-6.29529,Private room,75,3,234,2019-11-23,7.60,1,0
15161862,"lovely single room, private toilet.",96187081,Eduardo,,Dublin City,53.36485,-6.26386,Private room,45,1,155,2019-08-10,4.02,5,17
15162862,1 bedroom suite with balcony in city centre,96163300,Seosamh,,Dublin City,53.34217,-6.29274,Entire home/apt,140,2,43,2018-01-09,1.13,1,0
15169283,Glocca - close to great beaches,96266561,Karolina,,Fingal,53.52719,-6.16892,Private room,28,1,180,2019-11-13,4.93,2,174
15169427,Dublin City-Centre bright 1bed top-floor apartment,7923832,Joan,,Dublin City,53.34726,-6.27542,Entire home/apt,115,2,37,2019-10-06,2.19,1,2
15169715,"Short term, double room (bathroom ensuite)",62102163,Francesco,,Dublin City,53.35494,-6.25782,Private room,71,2,3,2016-10-23,0.08,1,0
15179261,Cozy sunny double bedroom in central South Dublin,48450196,Haya,,Dublin City,53.33925,-6.27635,Private room,60,2,181,2019-11-19,4.75,3,34
15197756,In the heart of the city,26461573,Patrick,,Dublin City,53.33864,-6.27625,Entire home/apt,110,2,198,2019-09-01,5.19,3,0
15198101,Comfortable town house in tranquil setting,13731927,Carole,,Dublin City,53.35704,-6.27154,Entire home/apt,92,15,125,2019-08-21,3.71,1,5
15201169,"Quiet duplex, 15 min from city center, D4 Ringsend",49726069,Flore,,Dublin City,53.34464,-6.22632,Entire home/apt,100,2,0,,,2,54
15204058,Temple bar view,69683252,Niall And Gavin,,Dublin City,53.34712,-6.26548,Entire home/apt,115,15,143,2019-11-10,3.73,13,33
15214908,Entire house available 28th September to 5th Oct,15411217,Neil,,Dublin City,53.3521,-6.28524,Entire home/apt,90,3,21,2019-10-03,0.64,1,51
15215993,Double room available in Central Dublin,88262026,Shane,,Dublin City,53.34131,-6.24283,Private room,80,1,59,2019-10-27,1.54,3,204
15217206,City Centre Georgian Style Apartment,11976922,Sonja,,Dublin City,53.35552,-6.26055,Entire home/apt,100,2,128,2019-09-20,3.44,2,121
15217948,"Lovely Single Room,Private toilet.",96187081,Eduardo,,Dublin City,53.36337,-6.26495,Private room,45,1,91,2019-10-08,2.39,5,86
15218121,Huge and cozy room in Dublin City Center(Dublin 1),63138012,Clara,,Dublin City,53.3481,-6.24206,Private room,88,3,3,2017-04-17,0.08,1,0
15219928,Beautiful Peaceful Home Close to City Centre,91116301,Christina,,Dublin City,53.35159,-6.28586,Private room,65,2,121,2019-11-17,3.15,2,0
15230072,2 Double Beds Rooms near City Centr,40532750,Rennis,,Dublin City,53.3609,-6.26422,Entire home/apt,120,1,8,2017-05-31,0.21,5,0
15230263,Big en-suite (1 double/1 single) - Great Location,42198582,Rafael,,Dublin City,53.33444,-6.28244,Private room,70,2,14,2019-11-20,0.44,1,18
15232922,Modern room with en-suite bathroom,96831297,Dean & Martin,,Dublin City,53.35483,-6.28611,Private room,58,3,174,2019-08-12,4.54,1,0
15235749,Grand Canal View,2448748,Janey,,Dublin City,53.34294,-6.23627,Entire home/apt,150,15,46,2019-07-26,1.25,1,84
15242851,"Lissadell, Dun Laoghaire",96920734,Andy,,Dn Laoghaire-Rathdown,53.29244,-6.1322,Entire home/apt,250,3,6,2019-07-09,0.18,1,28
15251427,"Central Lodge - chic, large bright newly fitted",62510358,Nigel,,Dublin City,53.35458,-6.25873,Entire home/apt,192,1,28,2019-06-30,0.73,2,117
15253032,The Redbank Restaurant & Guesthouse,97003538,Terry,,Fingal,53.57881,-6.10991,Private room,70,1,8,2019-10-06,0.25,1,334
15261952,Central warm & cozy - perfect for couples /friends,97080730,Stephanie,,Dublin City,53.34439,-6.27752,Entire home/apt,110,56,245,2019-09-21,6.67,2,70
15270528,Double Room close to City & Business Centre,21599128,Marc,,Dublin City,53.31805,-6.23359,Private room,70,1,2,2017-03-31,0.05,2,0
15271713,"IFSC, Financial Centre,Heart of Dublin (Dart/Luas)",28971403,Joel,,Dublin City,53.3518,-6.25148,Entire home/apt,1000,60,1,2016-10-03,0.03,3,364
15293223,City Centre Oasis,97362460,Anna,,Dublin City,53.3507,-6.2711,Private room,150,1,3,2017-10-30,0.11,1,0
15297080,Country Cottage oasis 20mins from the city!,97395654,Maire,,Dublin City,53.36807,-6.19969,Private room,52,1,204,2019-11-23,6.22,1,71
15327318,Silent Cul-de-sac Smack-bang In The Middle Of Town,97678099,Gustavo,,Dublin City,53.33291,-6.26541,Entire home/apt,130,2,0,,,1,0
15339244,"Luxurious, Spacious & Modern Penthouse Apartment",85039875,Ben,,Dublin City,53.34231,-6.30876,Private room,120,2,2,2016-10-24,0.05,1,0
15342454,2 bedroom apartment in the Heart of Dublin,1977333,Mauro,,Dublin City,53.34537,-6.25811,Entire home/apt,98,1,8,2017-08-22,0.25,1,0
15349832,Private bedroom on O'Connell St.,41983221,Oscar,,Dublin City,53.34817,-6.26181,Private room,220,1,196,2019-11-11,5.12,1,34
15358854,"3 bedroom House in Raheny, Sleeps 5.",98027117,Sean,,Dublin City,53.38539,-6.16527,Entire home/apt,150,7,0,,,1,0
15366623,Ensuite Double room in Dublin,95981387,Uchenna,,Dn Laoghaire-Rathdown,53.31195,-6.20471,Private room,55,2,105,2019-11-19,4.15,1,199
15368864,Large double room with easy access to city centre,16657912,Francesco,,Dublin City,53.36683,-6.29096,Private room,50,1,1,2017-04-30,0.03,1,0
15371749,PRIVATE MODERN ROOM/BATHROOM IN HEART OF DUBLIN,97971399,Nataliya,,Dublin City,53.3501,-6.2443,Private room,111,15,24,2019-08-20,0.75,2,168
15377801,Cosy Apartment - In Heart Of Temple Bar,98276346,Jack,,Dublin City,53.34402,-6.26823,Entire home/apt,140,14,183,2019-11-06,4.82,1,159
15387093,Hidden Gem Nestled In City Centre - Luxury House,7441481,Host,,Dublin City,53.33631,-6.26438,Entire home/apt,279,2,197,2019-11-24,5.17,5,155
15392136,Phoenix Park fresh air studio,19582600,Asta,,Dublin City,53.35207,-6.29632,Entire home/apt,65,2,205,2019-11-10,5.38,4,59
15396557,A bed for rent in a share bedroom,98015766,Jeongbin,,Dublin City,53.35501,-6.26627,Shared room,23,1,0,,,1,0
15402995,Trinity College Historic Single Ensuite Bedroom,98580506,Trinity,,Dublin City,53.34354,-6.25856,Private room,140,1,35,2019-11-11,1.07,3,77
15404521,Trinity College Historic Double Ensuite Bedroom,98580506,Trinity,,Dublin City,53.34511,-6.25837,Private room,180,1,24,2019-09-18,1.16,3,77
15404830,Trinity College Historic Twin Ensuite Bedroom,98580506,Trinity,,Dublin City,53.34565,-6.2589,Private room,180,1,16,2019-10-27,0.44,3,78
15410846,Sunny double bedroom central Dublin,48450196,Haya,,Dublin City,53.3388,-6.27666,Private room,60,2,200,2019-11-20,5.32,3,21
15417736,Ballsbridge D4 - Apartment overlooking parklands,75916230,Collette,,Dublin City,53.32614,-6.23912,Entire home/apt,119,3,79,2019-11-02,2.09,5,94
15434847,Homely apartment in Dublin,75651820,Sarah,,Fingal,53.39105,-6.3751,Private room,70,2,0,,,1,89
15435282,Beacon Sandyford Smart Home - Beside M50/LUAS/BUS,15740769,Francis,,Dn Laoghaire-Rathdown,53.28086,-6.2145,Entire home/apt,130,2,43,2019-10-28,1.14,1,264
15443242,BW Best Location beside Temple Bar!,37661430,Sean,,Dublin City,53.34769,-6.26203,Entire home/apt,149,3,90,2019-11-10,2.39,5,62
15443280,Modern City Centre Apartment,99045953,Maureen,,Dublin City,53.33781,-6.27903,Entire home/apt,140,7,8,2017-04-14,0.21,1,0
15450495,Comfy double bedroom near Phoenix Park.,55185038,Vitor,,Dublin City,53.34778,-6.29459,Private room,49,1,84,2019-10-13,2.28,1,0
15451373,Boutique Apartment on Patrick's Day Parade Route!,2970538,Ian & Stephen,,Dublin City,53.34188,-6.27367,Entire home/apt,125,1,133,2019-01-03,3.97,1,0
15451476,Modern 1 bed in Stoneybatter village,2291785,Ken & Clare,,Dublin City,53.35269,-6.28536,Entire home/apt,80,4,106,2019-11-11,2.84,1,63
15452114,"Beautiful home, perfectly located",44165581,Ricky,,Dublin City,53.33538,-6.27959,Entire home/apt,180,2,2,2017-03-19,0.05,1,0
15464152,Terraced-house bliss Dublin,99226953,Michael,,Dublin City,53.34806,-6.2913,Private room,28,2,149,2019-10-14,3.96,3,0
15464515,"Iveagh Cottage, 3 bedroom warm house with garden",97033971,Celine,,Dublin City,53.32899,-6.31619,Entire home/apt,167,2,8,2018-03-08,0.21,1,364
15466582,"New 2 Bedroom Apartment, 2 Bathrooms, City Centre",99248375,Scott,,Dublin City,53.33586,-6.24812,Entire home/apt,200,1,3,2018-03-19,0.10,1,0
15467987,"Quiet double bedroom , South Dublin 8",48450196,Haya,,Dublin City,53.3405,-6.27674,Private room,80,1,56,2018-05-28,1.50,3,0
15472184,Double bed room near City,40532750,Rennis,,Dublin City,53.35965,-6.26181,Private room,55,1,0,,,5,0
15472365,Double bed room near City Centre,40532750,Rennis,,Dublin City,53.35955,-6.26174,Private room,55,1,3,2016-12-04,0.08,5,0
15474112,Central Dublin City Apartment,29087610,David,,Dublin City,53.34024,-6.26588,Entire home/apt,110,3,103,2019-10-31,2.74,10,74
15474529,Traditional and Cosy,93300216,Gertrude,,Dublin City,53.33861,-6.31446,Private room,55,2,93,2019-03-18,2.47,1,0
15482095,"Right in the City Center, near Guinness/Jameson!",26106492,Gervaise,,Dublin City,53.34707,-6.27644,Entire home/apt,95,2,4,2017-10-30,0.13,1,0
15490755,Double bedroom Dublin 1,99472805,Andrea,,Dublin City,53.35482,-6.25767,Private room,70,1,0,,,1,0
15491937,"Twin en-suite, near City Center & UCD",33798551,Paul,,Dn Laoghaire-Rathdown,53.28538,-6.2004,Private room,200,4,2,2017-09-10,0.05,2,0
15499093,Cozy double bedroom en suite,10856069,ELisa,,Fingal,53.37277,-6.33637,Private room,70,1,0,,,1,0
15499687,Waterfront Apartment City Centre (Apt C) - Parking,65658050,Fergus,,Dublin City,53.34764,-6.29385,Entire home/apt,35,1,172,2019-06-25,4.54,3,54
15506225,Charming contemporary townhouse,99609519,Angela,,Dn Laoghaire-Rathdown,53.29533,-6.1786,Private room,50,2,39,2019-05-31,1.03,4,0
15517141,Modern City apartment,99725020,Brian,,Dublin City,53.35931,-6.26074,Entire home/apt,110,3,83,2018-07-01,2.21,12,0
15520068,Charming townhouse near to the city,99609519,Angela,,Dn Laoghaire-Rathdown,53.29513,-6.17967,Private room,49,1,47,2019-09-07,1.40,4,0
15532224,Double bedroom,90480393,Taty,,South Dublin,53.34772,-6.42021,Private room,58,2,45,2019-07-07,1.19,2,210
15556545,"Cosy 1 bed apartment., parking included",32205249,Aine,,Dublin City,53.32324,-6.2602,Entire home/apt,80,3,2,2017-01-02,0.05,2,0
15562041,* Superhost / 5 Stars - Andy's Apartment *,100210647,Anderson,,South Dublin,53.28769,-6.35626,Private room,60,2,117,2019-11-10,3.28,1,21
15573910,Spacious Cathedral Penthouse,95248626,Larry,,Dublin City,53.34025,-6.26713,Entire home/apt,500,2,25,2019-06-21,0.74,3,206
15574269,CENTRAL*Convenient*QUIET*Citycentre Apt*Croke Park,31284582,Paul,,Dublin City,53.36374,-6.26212,Entire home/apt,133,2,140,2019-11-03,3.76,55,111
15575583,Bright Modern Luxury Home Dublin 4,100336076,Tess,,Dublin City,53.33086,-6.24402,Entire home/apt,565,3,46,2019-10-04,1.37,1,234
15596718,City centre idyllic cottage in quiet cul de sac,18792128,Mary,,Dublin City,53.33569,-6.27107,Entire home/apt,2500,2,3,2017-07-23,0.08,1,0
15606359,large double bedroom with ensuite,100608762,Shumei(淑梅),,Dublin City,53.40132,-6.16541,Private room,35,1,119,2019-11-16,3.18,4,47
15610518,"Endearing Home in Cultural, Historic Neighbourhood",100647372,Sarah,,Dublin City,53.33993,-6.30096,Entire home/apt,300,1,138,2019-11-17,4.22,1,136
15630107,Large Ranelagh home - Walking distance to city,1224126,Katie,,Dublin City,53.32668,-6.2524,Entire home/apt,200,3,18,2019-03-30,0.51,2,11
15642257,Gorgeous spacious apt in Dublin's coolest spot,8250717,Nicola,,Dublin City,53.3533,-6.285,Entire home/apt,150,2,0,,,1,0
15645861,Renovated artisan house in trendy Stoneybatter,5656217,Fiona,,Dublin City,53.35219,-6.28462,Entire home/apt,150,4,1,2018-01-02,0.04,1,54
15653924,"Stella Townhouse Grand Canal Dock, Dublin 4.",100055574,John,,Dublin City,53.34087,-6.23191,Entire home/apt,516,14,28,2019-11-17,0.75,5,283
15654731,"Central hub, Camden St, City Centre",65693836,Alex,,Dublin City,53.33559,-6.26393,Entire home/apt,81,2,265,2019-11-19,7.26,3,154
15659287,Warm friendly home.,101087087,Aisling,,Dublin City,53.32378,-6.30884,Private room,27,1,2,2016-10-27,0.05,1,0
15662149,Budget Accommodation Dublin Ireland (Studio 1),101117916,Tom,,Dublin City,53.31572,-6.26445,Entire home/apt,85,2,153,2019-11-24,4.11,4,304
15662629,Budget Accommodation Dublin Ireland (Studio 2),101117916,Tom,,Dublin City,53.316,-6.26599,Entire home/apt,80,2,146,2019-11-24,3.92,4,293
15672712,Well serviced & Modern 2 bed Apt.,101204760,Ryan,,Dn Laoghaire-Rathdown,53.27756,-6.21613,Entire home/apt,250,8,2,2016-12-27,0.05,1,0
15677594,Comfy 3 bed apartment city centre,85917857,Una,,Dublin City,53.3346,-6.2753,Entire home/apt,100,2,1,2017-05-29,0.03,1,0
15678843,Double room city centre,48701185,Raul,,Dublin City,53.35216,-6.26849,Private room,55,1,140,2019-11-08,3.78,2,149
15682438,Cozy Double Room beside the sea,101255696,Roisin,,Fingal,53.45745,-6.18384,Private room,40,1,171,2019-11-10,4.62,1,139
15694506,Stunning Apartment with Sea Views,3276705,Sandra,,Dn Laoghaire-Rathdown,53.27115,-6.09726,Private room,95,3,0,,,1,89
15694673,Hanover Quay Grand Canal Dock,100055574,John,,Dublin City,53.34474,-6.23679,Entire home/apt,111,14,54,2019-06-13,1.67,5,101
15695376,Budget Accommodation Dublin Ireland (Studio 3),101117916,Tom,,Dublin City,53.31796,-6.26457,Entire home/apt,75,2,163,2019-11-24,4.38,4,289
15695932,Budget Accommodation Dublin Ireland (Studio 4),101117916,Tom,,Dublin City,53.31685,-6.26582,Entire home/apt,75,2,171,2019-11-23,4.60,4,289
15696557,Comfortable modern with 2 double bedrooms,66434909,Toby,,Dublin City,53.38066,-6.29218,Entire home/apt,80,3,41,2019-11-17,1.20,1,44
15701179,"Single, private Bedroom with bathroom 
+ Breakfast",93444732,Eileen,,Fingal,53.38879,-6.14421,Private room,40,2,74,2019-10-27,2.00,4,122
15710720,Home from Home!,101467337,Hugh,,Dublin City,53.36708,-6.26326,Private room,50,1,172,2019-11-10,4.68,1,28
15712580,Boutique City Centre Home,4455401,Máirín,,Dublin City,53.33558,-6.29327,Entire home/apt,220,2,24,2019-06-02,0.88,1,175
15716017,Apartment - Walking Distance to City Center,24730571,Colm,,Dublin City,53.33973,-6.27868,Entire home/apt,140,15,147,2019-11-18,4.28,1,18
15719623,City Centre Single Bedroom with shared toilet,47199164,Cristina,,Dublin City,53.34908,-6.2833,Private room,45,2,0,,,1,0
15725118,Spacious Room by Phoenix Park,64637240,Guilherme,,Fingal,53.37226,-6.33447,Private room,54,1,16,2017-06-30,0.44,1,0
15726268,"Twin bed En-suite Room+Breakfast
Close to. airport",93444732,Eileen,,Fingal,53.38918,-6.14306,Private room,65,2,45,2019-11-03,1.61,4,111
15726888,City centre Georgian one bedroom apartment,101343667,James,,Dublin City,53.35671,-6.26975,Entire home/apt,99,3,117,2019-11-10,3.15,1,68
15735431,"Cosy and peacefull family house, near city centre",17831677,Peter,,Fingal,53.38011,-6.39426,Private room,50,1,6,2018-07-17,0.18,1,176
15742326,ABSOLUTE CENTRE | IN TEMPLEBAR | OLD CITY WALL,18976273,Gill & Máirtín,,Dublin City,53.34461,-6.26786,Entire home/apt,130,2,140,2018-09-30,3.77,6,0
15742736,Cosy Apartment Near City Centre,26494878,Zoran,,Dublin City,53.3558,-6.26979,Entire home/apt,50,5,0,,,1,0
15749806,Private & Spacious Ensuite Double Bedroom,91978152,Kevin,,Dublin City,53.35983,-6.29673,Private room,69,2,9,2017-11-26,0.24,1,0
15757589,Fantastic Georgian Flat City Centre,1026343,Alex,,Dublin City,53.3582,-6.25663,Entire home/apt,95,1,80,2019-09-15,2.16,1,26
15763163,Basement apartment 20 min walk to city,101924325,Leonie,,Dublin City,53.36707,-6.25836,Entire home/apt,79,2,23,2017-06-24,0.62,1,0
15770588,Single room | Dublin 6W | Parking | WiFi | Washer,101485965,Ciara,,Dublin City,53.3164,-6.28421,Private room,75,28,13,2019-04-20,0.40,2,0
15771291,"Double bed Room with
(Private bathroom)+ Breakfast",93444732,Eileen,,Fingal,53.38906,-6.14448,Private room,65,2,60,2019-10-27,1.83,4,124
15771429,Sunny City Apartment Beside Temple Bar,50890206,Tom,,Dublin City,53.34231,-6.26903,Entire home/apt,130,2,101,2019-08-31,2.72,3,0
15771766,"Twin Bed En-suite Room+Breakfast
Close to Airport",93444732,Eileen,,Fingal,53.389,-6.144,Private room,65,2,57,2019-10-21,1.74,4,123
15779845,Guestroom beside St. Patrick’s cathedral,102061594,Patricia,,Dublin City,53.3289,-6.28098,Private room,29,1,58,2019-11-17,1.57,1,67
15781024,"Charmingly located , modern bright Howth apt",100748797,Ann,,Fingal,53.38914,-6.07272,Entire home/apt,140,3,22,2018-11-06,0.79,1,0
15784729,Cozy single room with spare bathroom,102100524,Eliot,,Dublin City,53.3403,-6.28075,Private room,94,2,1,2016-11-17,0.03,1,0
15786005,Double room in clean cosy house with own bathroom,11293280,Noreen,,Fingal,53.57873,-6.12013,Private room,42,2,11,2019-08-30,0.34,1,359
15795790,Private rooms in modern family home,45833627,Sarah,,Dublin City,53.37805,-6.19477,Private room,49,2,48,2019-11-06,1.32,5,217
15796152,"Cosy room in Smithfield, Dublin City Centre.",41786807,Lou & Pawel,,Dublin City,53.3514,-6.28039,Entire home/apt,125,1,51,2018-04-01,1.85,1,0
15797841,City Centre - Budget 2 Bedroom Apartment,102210522,Avalon,,Dublin City,53.34017,-6.26659,Entire home/apt,160,1,0,,,1,0
15798190,"Single room in bright, modern apartment",94607025,Eveline,,Dn Laoghaire-Rathdown,53.25939,-6.21897,Private room,35,2,12,2019-08-02,0.32,2,0
15802087,Cozy flat in the heart of Dublin,24493208,Lauren,,Dublin City,53.33696,-6.25051,Entire home/apt,84,2,2,2016-11-20,0.05,1,0
15803498,Terrys Place - Dalkey,102255885,Terry,,Dn Laoghaire-Rathdown,53.28183,-6.10721,Private room,40,1,115,2019-09-30,3.11,1,233
15804562,Master Bedroom Ensuite | Centrally Located,102271807,Hidde,,Dublin City,53.3453,-6.24559,Private room,65,2,42,2019-03-10,1.17,2,0
15812320,"Perfect location,spacious bright bedroom +bathroom",27229815,Walt,,Dublin City,53.33983,-6.27484,Private room,58,1,40,2019-04-13,1.22,1,46
15814444,Beautiful central house by canal in Dublin!,15221734,Lara,,Dublin City,53.33107,-6.26787,Entire home/apt,200,1,11,2019-08-18,0.31,1,0
15818092,Large Bright Central Apt beside Ha'Penny Bridge,3765309,Sinead,,Dublin City,53.3478,-6.26378,Entire home/apt,106,2,27,2017-07-08,0.74,1,0
15818846,Shamrock Terrace,11616396,Anne-Marie,,Dublin City,53.35534,-6.24347,Private room,26,2,5,2017-01-17,0.14,2,0
15819359,Your Perfect New Central Point Pad,62510358,Nigel,,Dublin City,53.35478,-6.25706,Entire home/apt,189,1,21,2019-09-20,0.65,2,117
15828513,Single room in a family home,102487228,Karolina,,Dn Laoghaire-Rathdown,53.23279,-6.1171,Private room,21,1,58,2019-09-30,1.59,1,0
15831512,single bedroom in our family home,100608762,Shumei(淑梅),,Dublin City,53.40054,-6.16726,Private room,28,1,50,2019-09-07,1.47,4,39
15832531,Two storey house in beautiful Killiney suburb.,102516121,Billy,,Dn Laoghaire-Rathdown,53.25219,-6.11925,Entire home/apt,150,1,6,2019-03-17,0.16,3,178
15848846,Luxury 2BedApartment CityCentre/GrandCanal Dock 5*,32288730,Eoin,,Dublin City,53.34166,-6.24086,Entire home/apt,260,3,75,2019-11-10,2.52,1,220
15854530,Smithfield Market Dublin 7,102734317,Michael,,Dublin City,53.3481,-6.27917,Entire home/apt,199,1,43,2019-10-12,1.16,1,135
15856240,Entire apartment in the city center!!!,30498666,Heicmat,,Dublin City,53.3591,-6.25986,Entire home/apt,38,1,0,,,1,0
15858007,Spacious Double Room In The Very Heart Of Dublin!,95918702,Vedran,,Dublin City,53.34064,-6.2643,Private room,65,1,163,2019-11-12,4.54,1,21
